benchmark,v_km_s,sigma_even,sigma_odd_raw,sigma_odd_x3,sigma_maj,sigma_dirac,R_triplet,maj_dir_ratio
MAP,473.4844,2.564222e-01,2.616599e-01,7.849796e-01,1.041402e+00,5.180820e-01,0.753772,2.010110
MAP,485.3791,2.515488e-01,2.564404e-01,7.693211e-01,1.020870e+00,5.079892e-01,0.753594,2.009629
MAP,497.5727,2.467095e-01,2.512611e-01,7.537833e-01,1.000493e+00,4.979706e-01,0.753412,2.009140
MAP,510.0725,2.419033e-01,2.465434e-01,7.396301e-01,9.815334e-01,4.884466e-01,0.753546,2.009500
MAP,522.8864,2.371295e-01,2.414951e-01,7.244852e-01,9.616147e-01,4.786246e-01,0.753405,2.009121
MAP,536.0222,2.327930e-01,2.364898e-01,7.094693e-01,9.422623e-01,4.692828e-01,0.752942,2.007877
MAP,549.4879,2.281305e-01,2.315270e-01,6.945809e-01,9.227115e-01,4.596575e-01,0.752761,2.007389
MAP,563.2920,2.235023e-01,2.269992e-01,6.809976e-01,9.044999e-01,4.505015e-01,0.752900,2.007762
MAP,577.4428,2.189078e-01,2.221656e-01,6.664968e-01,8.854046e-01,4.410734e-01,0.752760,2.007386
MAP,591.9492,2.147300e-01,2.173762e-01,6.521287e-01,8.668587e-01,4.321063e-01,0.752289,2.006124
MAP,606.8199,2.102451e-01,2.129683e-01,6.389048e-01,8.491499e-01,4.232134e-01,0.752405,2.006434
MAP,622.0642,2.057957e-01,2.083045e-01,6.249136e-01,8.307093e-01,4.141002e-01,0.752265,2.006058
MAP,637.6915,2.017154e-01,2.036863e-01,6.110590e-01,8.127744e-01,4.054017e-01,0.751819,2.004862
MAP,653.7114,1.973729e-01,1.991133e-01,5.973400e-01,7.947129e-01,3.964862e-01,0.751643,2.004390
MAP,670.1337,1.930673e-01,1.949168e-01,5.847503e-01,7.778175e-01,3.879840e-01,0.751783,2.004767
MAP,686.9686,1.887983e-01,1.904684e-01,5.714053e-01,7.602035e-01,3.792667e-01,0.751648,2.004404
MAP,704.2264,1.848960e-01,1.860665e-01,5.581995e-01,7.430955e-01,3.709625e-01,0.751181,2.003155
MAP,721.9178,1.807333e-01,1.820101e-01,5.460302e-01,7.267635e-01,3.627434e-01,0.751318,2.003520
MAP,740.0535,1.766083e-01,1.777311e-01,5.331934e-01,7.098017e-01,3.543394e-01,0.751186,2.003169
MAP,758.6449,1.728216e-01,1.734998e-01,5.204993e-01,6.933208e-01,3.463213e-01,0.750734,2.001958
MAP,777.7033,1.688010e-01,1.693158e-01,5.079473e-01,6.767483e-01,3.381167e-01,0.750571,2.001523
MAP,797.2405,1.648189e-01,1.654819e-01,4.964457e-01,6.612646e-01,3.303008e-01,0.750752,2.002007
MAP,817.2686,1.611539e-01,1.614211e-01,4.842632e-01,6.454172e-01,3.225750e-01,0.750310,2.000828
MAP,837.7997,1.572749e-01,1.574087e-01,4.722262e-01,6.295010e-01,3.146836e-01,0.750159,2.000425
MAP,858.8466,1.534351e-01,1.537270e-01,4.611809e-01,6.146159e-01,3.071620e-01,0.750356,2.000950
MAP,880.4223,1.498965e-01,1.498369e-01,4.495107e-01,5.994072e-01,2.997334e-01,0.749925,1.999801
MAP,902.5400,1.461587e-01,1.459962e-01,4.379885e-01,5.841472e-01,2.921549e-01,0.749791,1.999444
MAP,925.2133,1.424610e-01,1.424710e-01,4.274130e-01,5.698741e-01,2.849321e-01,0.750013,2.000035
MAP,948.4562,1.390526e-01,1.387516e-01,4.162549e-01,5.553076e-01,2.778043e-01,0.749593,1.998917
MAP,972.2830,1.354566e-01,1.350822e-01,4.052467e-01,5.407033e-01,2.705389e-01,0.749481,1.998616
MAP,996.7084,1.319017e-01,1.317165e-01,3.951496e-01,5.270512e-01,2.636182e-01,0.749737,1.999298
MAP,1021.7473,1.286270e-01,1.281673e-01,3.845019e-01,5.131289e-01,2.567943e-01,0.749328,1.998210
MAP,1047.4153,1.251740e-01,1.248941e-01,3.746823e-01,4.998563e-01,2.500681e-01,0.749580,1.998881
MAP,1073.7282,1.219771e-01,1.214634e-01,3.643901e-01,4.863672e-01,2.434405e-01,0.749208,1.997890
MAP,1100.7020,1.186259e-01,1.180831e-01,3.542493e-01,4.728752e-01,2.367090e-01,0.749139,1.997707
MAP,1128.3535,1.153181e-01,1.149723e-01,3.449169e-01,4.602349e-01,2.302903e-01,0.749437,1.998499
MAP,1156.6996,1.122624e-01,1.117089e-01,3.351266e-01,4.473890e-01,2.239713e-01,0.749072,1.997528
MAP,1185.7578,1.090577e-01,1.086947e-01,3.260842e-01,4.351419e-01,2.177524e-01,0.749374,1.998333
MAP,1215.5460,1.060880e-01,1.055464e-01,3.166391e-01,4.227270e-01,2.116343e-01,0.749039,1.997441
MAP,1246.0826,1.029870e-01,1.024482e-01,3.073445e-01,4.103314e-01,2.054351e-01,0.749015,1.997377
MAP,1277.3863,9.993174e-02,9.959543e-02,2.987863e-01,3.987180e-01,1.995272e-01,0.749367,1.998314
MAP,1309.4763,9.711026e-02,9.661037e-02,2.898311e-01,3.869414e-01,1.937206e-01,0.749031,1.997420
MAP,1342.3726,9.416055e-02,9.385535e-02,2.815660e-01,3.757266e-01,1.880159e-01,0.749391,1.998377
MAP,1376.0952,9.143156e-02,9.098173e-02,2.729452e-01,3.643768e-01,1.824133e-01,0.749074,1.997534
MAP,1410.6650,8.858807e-02,8.832503e-02,2.649751e-01,3.535632e-01,1.769131e-01,0.749442,1.998513
MAP,1446.1033,8.595430e-02,8.556129e-02,2.566839e-01,3.426382e-01,1.715156e-01,0.749140,1.997709
MAP,1482.4318,8.321771e-02,8.300322e-02,2.490097e-01,3.322274e-01,1.662209e-01,0.749516,1.998710
MAP,1519.6730,8.068137e-02,8.034794e-02,2.410438e-01,3.217252e-01,1.610293e-01,0.749223,1.997929
MAP,1557.8497,7.805221e-02,7.788862e-02,2.336659e-01,3.117181e-01,1.559408e-01,0.749606,1.998951
MAP,1596.9855,7.561503e-02,7.534053e-02,2.260216e-01,3.016366e-01,1.509556e-01,0.749317,1.998182
MAP,1637.1044,7.309361e-02,7.297993e-02,2.189398e-01,2.920334e-01,1.460735e-01,0.749708,1.999222
MAP,1678.2312,7.075683e-02,7.053791e-02,2.116137e-01,2.823706e-01,1.412947e-01,0.749419,1.998451
MAP,1720.3912,6.834320e-02,6.827590e-02,2.048277e-01,2.731709e-01,1.366191e-01,0.749815,1.999507
MAP,1763.6103,6.610760e-02,6.593893e-02,1.978168e-01,2.639244e-01,1.320465e-01,0.749521,1.998723
MAP,1807.9151,6.380154e-02,6.377530e-02,1.913259e-01,2.551275e-01,1.275768e-01,0.749923,1.999794
MAP,1853.3330,6.166741e-02,6.154242e-02,1.846273e-01,2.462947e-01,1.232098e-01,0.749619,1.998986
MAP,1899.8918,5.946837e-02,5.947685e-02,1.784306e-01,2.378989e-01,1.189452e-01,0.750027,2.000071
MAP,1947.6202,5.743558e-02,5.745500e-02,1.723650e-01,2.298006e-01,1.148906e-01,0.750063,2.000169
MAP,1996.5477,5.544836e-02,5.537912e-02,1.661374e-01,2.215857e-01,1.108275e-01,0.749766,1.999375
MAP,2046.7043,5.341069e-02,5.345500e-02,1.603650e-01,2.137757e-01,1.068657e-01,0.750155,2.000415
MAP,2098.1209,5.152423e-02,5.148045e-02,1.544414e-01,2.059656e-01,1.030047e-01,0.749841,1.999575
MAP,2150.8292,4.968375e-02,4.965326e-02,1.489598e-01,1.986435e-01,9.933701e-02,0.749885,1.999693
MAP,2204.8617,4.780368e-02,4.787035e-02,1.436110e-01,1.914147e-01,9.567403e-02,0.750261,2.000697
MAP,2260.2515,4.606232e-02,4.604755e-02,1.381427e-01,1.842050e-01,9.210987e-02,0.749940,1.999840
MAP,2317.0328,4.428352e-02,4.436021e-02,1.330806e-01,1.773641e-01,8.864372e-02,0.750324,2.000865
MAP,2375.2405,4.263951e-02,4.271698e-02,1.281510e-01,1.707905e-01,8.535650e-02,0.750340,2.000908
MAP,2434.9105,4.104041e-02,4.104195e-02,1.231258e-01,1.641662e-01,8.208235e-02,0.750007,2.000019
MAP,2496.0795,3.948606e-02,3.949218e-02,1.184765e-01,1.579626e-01,7.897825e-02,0.750029,2.000077
MAP,2558.7852,3.790641e-02,3.798583e-02,1.139575e-01,1.518639e-01,7.589225e-02,0.750392,2.001046
MAP,2623.0662,3.644534e-02,3.645383e-02,1.093615e-01,1.458068e-01,7.289917e-02,0.750044,2.000116
MAP,2688.9620,3.502764e-02,3.503809e-02,1.051143e-01,1.401419e-01,7.006573e-02,0.750056,2.000149
MAP,2756.5132,3.358921e-02,3.366457e-02,1.009937e-01,1.345829e-01,6.725379e-02,0.750420,2.001120
MAP,2825.7614,3.226083e-02,3.233291e-02,9.699874e-02,1.292596e-01,6.459374e-02,0.750418,2.001116
MAP,2896.7492,3.097403e-02,3.104269e-02,9.312806e-02,1.241021e-01,6.201672e-02,0.750415,2.001107
MAP,2969.5204,2.972828e-02,2.973770e-02,8.921310e-02,1.189414e-01,5.946598e-02,0.750059,2.000158
MAP,3044.1197,2.852298e-02,2.853191e-02,8.559573e-02,1.141187e-01,5.705489e-02,0.750059,2.000157
MAP,3120.5931,2.730546e-02,2.736564e-02,8.209692e-02,1.094024e-01,5.467110e-02,0.750413,2.001101
MAP,3198.9876,2.618185e-02,2.623827e-02,7.871481e-02,1.048967e-01,5.242012e-02,0.750403,2.001076
MAP,3279.3515,2.509640e-02,2.514913e-02,7.544740e-02,1.005438e-01,5.024553e-02,0.750393,2.001050
MAP,3361.7343,2.404837e-02,2.409753e-02,7.229258e-02,9.634095e-02,4.814590e-02,0.750383,2.001021
MAP,3446.1867,2.303701e-02,2.303884e-02,6.911652e-02,9.215353e-02,4.607585e-02,0.750015,2.000040
MAP,3532.7606,2.206154e-02,2.206219e-02,6.618657e-02,8.824811e-02,4.412373e-02,0.750006,2.000015
MAP,3621.5095,2.112111e-02,2.112057e-02,6.336172e-02,8.448283e-02,4.224168e-02,0.749995,1.999987
MAP,3712.4878,2.021496e-02,2.021328e-02,6.063983e-02,8.085479e-02,4.042824e-02,0.749984,1.999958
MAP,3805.7517,1.934224e-02,1.933944e-02,5.801833e-02,7.736056e-02,3.868168e-02,0.749973,1.999928
MAP,3901.3586,1.850208e-02,1.849824e-02,5.549471e-02,7.399679e-02,3.700031e-02,0.749961,1.999896
MAP,3999.3672,1.769364e-02,1.768882e-02,5.306645e-02,7.076009e-02,3.538245e-02,0.749949,1.999864
MAP,4099.8380,1.691605e-02,1.691033e-02,5.073099e-02,6.764704e-02,3.382638e-02,0.749937,1.999831
MAP,4202.8327,1.616845e-02,1.616192e-02,4.848576e-02,6.465421e-02,3.233037e-02,0.749924,1.999798
MAP,4308.4149,1.544999e-02,1.544272e-02,4.632817e-02,6.177816e-02,3.089271e-02,0.749912,1.999765
MAP,4416.6495,1.475979e-02,1.475188e-02,4.425565e-02,5.901544e-02,2.951167e-02,0.749900,1.999732
MAP,4527.6031,1.409701e-02,1.408854e-02,4.226563e-02,5.636263e-02,2.818555e-02,0.749887,1.999700
MAP,4641.3441,1.346079e-02,1.345185e-02,4.035554e-02,5.381633e-02,2.691263e-02,0.749875,1.999668
MAP,4757.9424,1.285029e-02,1.284095e-02,3.852286e-02,5.137315e-02,2.569124e-02,0.749864,1.999637
MAP,4877.4698,1.226468e-02,1.227901e-02,3.683704e-02,4.910172e-02,2.454369e-02,0.750219,2.000584
MAP,5000.0000,1.170313e-02,1.171634e-02,3.514901e-02,4.685215e-02,2.341947e-02,0.750211,2.000564
MAP_relic,3.0000,2.461849e+00,1.949095e-17,5.847284e-17,2.461849e+00,2.461849e+00,0.000000,1.000000
MAP_relic,3.0754,2.460824e+00,5.924087e-17,1.777226e-16,2.460824e+00,2.460824e+00,0.000000,1.000000
MAP_relic,3.1526,2.459742e+00,1.750515e-16,5.251545e-16,2.459742e+00,2.459742e+00,0.000000,1.000000
MAP_relic,3.2318,2.458601e+00,5.032326e-16,1.509698e-15,2.458601e+00,2.458601e+00,0.000000,1.000000
MAP_relic,3.3130,2.457399e+00,1.408399e-15,4.225197e-15,2.457399e+00,2.457399e+00,0.000000,1.000000
MAP_relic,3.3962,2.456133e+00,3.839945e-15,1.151983e-14,2.456133e+00,2.456133e+00,0.000000,1.000000
MAP_relic,3.4816,2.454801e+00,1.020581e-14,3.061744e-14,2.454801e+00,2.454801e+00,0.000000,1.000000
MAP_relic,3.5690,2.453400e+00,2.645868e-14,7.937604e-14,2.453400e+00,2.453400e+00,0.000000,1.000000
MAP_relic,3.6587,2.451927e+00,6.695057e-14,2.008517e-13,2.451927e+00,2.451927e+00,0.000000,1.000000
MAP_relic,3.7506,2.450378e+00,1.654502e-13,4.963505e-13,2.450378e+00,2.450378e+00,0.000000,1.000000
MAP_relic,3.8448,2.448750e+00,3.995414e-13,1.198624e-12,2.448750e+00,2.448750e+00,0.000000,1.000000
MAP_relic,3.9414,2.447040e+00,9.433800e-13,2.830140e-12,2.447040e+00,2.447040e+00,0.000000,1.000000
MAP_relic,4.0404,2.445243e+00,2.179137e-12,6.537411e-12,2.445243e+00,2.445243e+00,0.000000,1.000000
MAP_relic,4.1419,2.443356e+00,4.927108e-12,1.478132e-11,2.443356e+00,2.443356e+00,0.000000,1.000000
MAP_relic,4.2460,2.441374e+00,1.091039e-11,3.273118e-11,2.441374e+00,2.441374e+00,0.000000,1.000000
MAP_relic,4.3526,2.439294e+00,2.367308e-11,7.101923e-11,2.439294e+00,2.439294e+00,0.000000,1.000000
MAP_relic,4.4620,2.437109e+00,5.035644e-11,1.510693e-10,2.437109e+00,2.437109e+00,0.000000,1.000000
MAP_relic,4.5741,2.434816e+00,1.050644e-10,3.151933e-10,2.434816e+00,2.434816e+00,0.000000,1.000000
MAP_relic,4.6890,2.432409e+00,2.151129e-10,6.453386e-10,2.432409e+00,2.432409e+00,0.000000,1.000000
MAP_relic,4.8068,2.429883e+00,4.324053e-10,1.297216e-09,2.429883e+00,2.429883e+00,0.000000,1.000000
MAP_relic,4.9275,2.427232e+00,8.537463e-10,2.561239e-09,2.427232e+00,2.427232e+00,0.000000,1.000000
MAP_relic,5.0513,2.424450e+00,1.656434e-09,4.969303e-09,2.424450e+00,2.424450e+00,0.000000,1.000000
MAP_relic,5.1782,2.421532e+00,3.159487e-09,9.478461e-09,2.421532e+00,2.421532e+00,0.000000,1.000000
MAP_relic,5.3083,2.418470e+00,5.927080e-09,1.778124e-08,2.418470e+00,2.418470e+00,0.000000,1.000000
MAP_relic,5.4417,2.415259e+00,1.094025e-08,3.282074e-08,2.415259e+00,2.415259e+00,0.000000,1.000000
