chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
19.1901,1.9190,32.374575,2.439998,1.236368e-04,1.6404,0,,5.291586e+00,3.819111e+00,3.274156e+00,2.780204e+00,2.555707e+00,2.348013e+00,2.489137e-01,2.029125e-01,1.560703e-02,1.282665e-02,1.072481e-02,5.969164e-04
19.2087,1.9209,12.067926,4.232476,5.273473e-04,1.5036,0,,4.392621e+00,4.677935e+00,4.535870e+00,4.344483e+00,4.242115e+00,4.139545e+00,2.013384e+00,1.799575e+00,2.513841e-01,2.096764e-01,1.754195e-01,1.142596e-02
19.2220,1.9222,86.851137,0.300892,4.628414e-06,1.3360,0,,3.723931e+00,6.019346e-01,3.338384e-01,2.140817e-01,1.755846e-01,1.465389e-01,6.640868e-03,4.907142e-03,1.102534e-04,8.109156e-05,6.229479e-05,5.455635e-07
19.2262,1.9226,100.000000,1.128502,2.426610e-05,2.1503,0,,4.058541e+00,9.775861e-01,5.575442e-01,3.652905e-01,3.069378e-01,2.545329e-01,1.424410e-02,1.134264e-02,6.108542e-04,4.690355e-04,3.670867e-04,5.429528e-06
19.2669,1.9267,100.000000,0.111645,1.848657e-06,1.6558,0,,3.699732e+00,5.856305e-01,3.274994e-01,2.100247e-01,1.691999e-01,1.367278e-01,2.391982e-03,1.677928e-03,2.107131e-05,1.410324e-05,1.066409e-05,9.008043e-08
19.2922,1.9292,28.117687,7.341750,2.031887e-03,7.7818,0,,3.509301e+00,3.237696e+00,3.071480e+00,2.990371e+00,2.986012e+00,3.000511e+00,2.398030e+00,2.181201e+00,4.431088e-01,3.767091e-01,3.194950e-01,2.381155e-02
19.2948,1.9295,37.275937,4.725367,7.763559e-04,6.1243,0,,5.058354e+00,4.442076e+00,4.536576e+00,4.608231e+00,4.601848e+00,4.567261e+00,1.498495e+00,1.267661e+00,1.385223e-01,1.152574e-01,9.572910e-02,6.253348e-03
19.3447,1.9345,65.512856,1.128502,2.251731e-05,1.3072,0,,4.204335e+00,1.208263e+00,7.186596e-01,4.777227e-01,3.978332e-01,3.322809e-01,1.906800e-02,1.507990e-02,1.050064e-03,8.239304e-04,6.573630e-04,1.193840e-05
19.3785,1.9378,100.000000,0.139163,2.282892e-06,1.6404,0,,3.716963e+00,5.732376e-01,3.215121e-01,2.054991e-01,1.697781e-01,1.426335e-01,2.988424e-03,2.108777e-03,3.201744e-05,2.369033e-05,1.577835e-05,1.291834e-07
19.3859,1.9386,100.000000,0.124647,2.044770e-06,1.6404,0,,3.721879e+00,5.790542e-01,3.221966e-01,2.060288e-01,1.700220e-01,1.409017e-01,2.654456e-03,1.864921e-03,2.762909e-05,1.767864e-05,1.212187e-05,1.119347e-07
19.4388,1.9439,86.851137,3.790997,5.055110e-04,11.5812,0,,5.343582e+00,5.362686e+00,4.533388e+00,3.777020e+00,3.571892e+00,3.296956e+00,5.202451e-01,4.334593e-01,3.905523e-02,3.235552e-02,2.692082e-02,1.047626e-03
19.4562,1.9456,100.000000,0.905358,1.767818e-05,1.9526,0,,4.009042e+00,8.246139e-01,4.722795e-01,3.038262e-01,2.535359e-01,2.111687e-01,1.179083e-02,9.315015e-03,4.220872e-04,3.208548e-04,2.489154e-04,3.519182e-06
19.4835,1.9483,10.481131,5.275657,8.465226e-04,1.6818,0,,3.397417e+00,4.021504e+00,4.009373e+00,3.940057e+00,3.893363e+00,3.841394e+00,2.340119e+00,2.181098e+00,4.463938e-01,3.752562e-01,3.183079e-01,2.181229e-02
19.5542,1.9554,42.919343,4.725367,8.279444e-04,7.5200,0,,5.037746e+00,4.708604e+00,4.936513e+00,4.983970e+00,4.938610e+00,4.858941e+00,1.428540e+00,1.251431e+00,1.355303e-01,1.124797e-01,9.548728e-02,6.193707e-03
19.5616,1.9562,42.919343,7.341750,2.780713e-03,16.2558,0,,3.682153e+00,3.313364e+00,3.602529e+00,3.961495e+00,4.102155e+00,4.207608e+00,2.258776e+00,2.017290e+00,4.518240e-01,3.976403e-01,3.432220e-01,2.833474e-02
19.5632,1.9563,56.898660,3.790997,4.781954e-04,7.1772,0,,5.230146e+00,5.558979e+00,5.267439e+00,4.770951e+00,4.505027e+00,4.242167e+00,7.447904e-01,6.111030e-01,5.381340e-02,4.421387e-02,3.755760e-02,1.955672e-03
19.5695,1.9569,10.481131,4.232476,5.394906e-04,1.3360,0,,4.122946e+00,4.641125e+00,4.560461e+00,4.416792e+00,4.332857e+00,4.244820e+00,2.154528e+00,1.947679e+00,3.021546e-01,2.513111e-01,2.113331e-01,1.372376e-02
19.5967,1.9597,86.851137,4.725367,1.182326e-03,21.7309,0,,5.242951e+00,6.272215e+00,5.512562e+00,4.719964e+00,4.357024e+00,4.020608e+00,1.047789e+00,9.395817e-01,1.279488e-01,1.064509e-01,9.076359e-02,4.371332e-03
19.6005,1.9601,32.374575,2.185488,9.538049e-05,1.4129,0,,5.274960e+00,3.600068e+00,2.972795e+00,2.441223e+00,2.211241e+00,2.004411e+00,1.896317e-01,1.495420e-01,1.145953e-02,9.450652e-03,7.883314e-03,4.149979e-04
19.6043,1.9604,32.374575,1.957525,7.358197e-05,1.2169,0,,5.178754e+00,3.307154e+00,2.626015e+00,2.085268e+00,1.862240e+00,1.666646e+00,1.395796e-01,1.105504e-01,8.440693e-03,7.017526e-03,5.869080e-03,2.866006e-04
19.6265,1.9626,100.000000,4.232476,7.529785e-04,17.7905,0,,5.453288e+00,5.288969e+00,4.382259e+00,3.598178e+00,3.475865e+00,3.212823e+00,6.483595e-01,5.634415e-01,5.876157e-02,4.883059e-02,4.120336e-02,1.575520e-03
19.6434,1.9643,24.420531,2.439998,1.281944e-04,1.2830,0,,5.434221e+00,4.020619e+00,3.495871e+00,3.056163e+00,2.855594e+00,2.667309e+00,3.535143e-01,2.834726e-01,2.228350e-02,1.844895e-02,1.552538e-02,9.735296e-04
19.6715,1.9672,100.000000,0.100000,1.660987e-06,1.6610,0,,3.788540e+00,5.917778e-01,3.303918e-01,2.047031e-01,1.619228e-01,1.301362e-01,2.122831e-03,1.489533e-03,1.695373e-05,1.216668e-05,9.193698e-06,7.935896e-08
19.7191,1.9719,86.851137,0.521934,8.517378e-06,1.4173,0,,3.931331e+00,6.874969e-01,3.829245e-01,2.401506e-01,2.001072e-01,1.679894e-01,9.389230e-03,7.469152e-03,2.304926e-04,1.724236e-04,1.319079e-04,1.505073e-06
19.7413,1.9741,100.000000,1.010791,2.100382e-05,2.0780,0,,4.133366e+00,9.214451e-01,5.345158e-01,3.464767e-01,2.847668e-01,2.351617e-01,1.330277e-02,1.063251e-02,5.237402e-04,4.000828e-04,3.117119e-04,4.590058e-06
19.7797,1.9780,86.851137,0.418729,6.623905e-06,1.3739,0,,3.896754e+00,6.434604e-01,3.529351e-01,2.265522e-01,1.874257e-01,1.565612e-01,8.414547e-03,6.348832e-03,1.711826e-04,1.273841e-04,9.664633e-05,8.273290e-07
19.8223,1.9822,100.000000,0.300892,5.028962e-06,1.6714,0,,3.867808e+00,6.120860e-01,3.433602e-01,2.156895e-01,1.793383e-01,1.499881e-01,6.189349e-03,4.535298e-03,9.588732e-05,7.025566e-05,5.247653e-05,4.918010e-07
19.8460,1.9846,100.000000,0.521934,9.140041e-06,1.7512,0,,3.948119e+00,6.746719e-01,3.797562e-01,2.387208e-01,1.981733e-01,1.671341e-01,9.267418e-03,7.028170e-03,1.987022e-04,1.479310e-04,1.130257e-04,1.054219e-06
19.8609,1.9861,75.431201,3.041385,2.453988e-04,6.0863,0,,5.346861e+00,4.630044e+00,3.769276e+00,3.095791e+00,2.798622e+00,2.534097e+00,2.617197e-01,2.074630e-01,1.655252e-02,1.365551e-02,1.145703e-02,4.127421e-04
19.9087,1.9909,32.374575,5.275657,9.979904e-04,6.1243,0,,4.792063e+00,4.169257e+00,4.106785e+00,4.178680e+00,4.217790e+00,4.245414e+00,1.908524e+00,1.654404e+00,2.095537e-01,1.728230e-01,1.473136e-01,9.640227e-03
19.9343,1.9934,65.512856,1.010791,1.912973e-05,1.2399,0,,4.275223e+00,1.126612e+00,6.706689e-01,4.333898e-01,3.553256e-01,3.055972e-01,1.703643e-02,1.357871e-02,8.892632e-04,6.936719e-04,5.505337e-04,9.485660e-06
19.9453,1.9945,86.851137,0.269506,4.197543e-06,1.3527,0,,3.898404e+00,6.177523e-01,3.399947e-01,2.167193e-01,1.783452e-01,1.508513e-01,6.324634e-03,4.642774e-03,9.874414e-05,7.366942e-05,5.438107e-05,5.102208e-07
19.9593,1.9959,75.431201,1.128502,2.335059e-05,1.5608,0,,4.295871e+00,1.156184e+00,6.902689e-01,4.459970e-01,3.771574e-01,3.147458e-01,1.749718e-02,1.401950e-02,9.066355e-04,7.060781e-04,5.595708e-04,9.397818e-06
19.9917,1.9992,65.512856,1.406644,3.435677e-05,1.6001,0,,4.524160e+00,1.632144e+00,1.023659e+00,6.807948e-01,5.830063e-01,4.925895e-01,2.847970e-02,2.252984e-02,1.739326e-03,1.381120e-03,1.113901e-03,2.306145e-05
20.0438,2.0044,65.512856,5.890030,2.240328e-03,24.9184,0,,4.329962e+00,5.999895e+00,6.170233e+00,5.868608e+00,5.662050e+00,5.425139e+00,1.721526e+00,1.542815e+00,3.289765e-01,2.830912e-01,2.457079e-01,1.791295e-02
20.0708,2.0071,86.851137,0.905358,1.736849e-05,1.6662,0,,4.190204e+00,9.157247e-01,5.298720e-01,3.328038e-01,2.793910e-01,2.331553e-01,1.297606e-02,1.039175e-02,5.267328e-04,4.029385e-04,3.143261e-04,4.629590e-06
20.0988,2.0099,75.431201,0.582715,9.284733e-06,1.2019,0,,4.072775e+00,7.530300e-01,4.226775e-01,2.685038e-01,2.188505e-01,1.849749e-01,1.028299e-02,8.245139e-03,3.234530e-04,2.442556e-04,1.884011e-04,2.370561e-06
20.1102,2.0110,75.431201,0.726337,1.227779e-05,1.2751,0,,4.144301e+00,8.348015e-01,4.725780e-01,3.041252e-01,2.491596e-01,2.115443e-01,1.165853e-02,9.301071e-03,4.416532e-04,3.366395e-04,2.617803e-04,3.790325e-06
20.1111,2.0111,65.512856,1.570455,4.317085e-05,1.8009,0,,4.665986e+00,1.908835e+00,1.229031e+00,8.409914e-01,7.050827e-01,6.142249e-01,3.618682e-02,2.872107e-02,2.205164e-03,1.826828e-03,1.485086e-03,3.299877e-05
20.1152,2.0115,100.000000,2.439998,1.220758e-04,5.0031,0,,5.022620e+00,2.796556e+00,1.978306e+00,1.448924e+00,1.246484e+00,1.114190e+00,7.786291e-02,6.199645e-02,4.802451e-03,3.960000e-03,3.246251e-03,7.299645e-05
20.1389,2.0139,28.117687,6.575951,1.612019e-03,6.8927,0,,3.973443e+00,3.614457e+00,3.431350e+00,3.367759e+00,3.375131e+00,3.398941e+00,2.362146e+00,2.117278e+00,3.708209e-01,3.079100e-01,2.681361e-01,1.852592e-02
20.1538,2.0154,86.851137,1.259921,2.885965e-05,1.9894,0,,4.356962e+00,1.208353e+00,7.251132e-01,4.689881e-01,3.974107e-01,3.315097e-01,1.874170e-02,1.498755e-02,9.471365e-04,7.364347e-04,5.827940e-04,9.612343e-06
20.1754,2.0175,65.512856,0.905358,1.625179e-05,1.1760,0,,4.280140e+00,1.033595e+00,6.062181e-01,3.984685e-01,3.266934e-01,2.742331e-01,1.534041e-02,1.205921e-02,7.479983e-04,5.801410e-04,4.580871e-04,7.482020e-06
20.1892,2.0189,10.481131,4.725367,6.821253e-04,1.5130,0,,3.805574e+00,4.387753e+00,4.344753e+00,4.240947e+00,4.176526e+00,4.107073e+00,2.304974e+00,2.117604e+00,3.712233e-01,3.176509e-01,2.690075e-01,1.765989e-02
20.2469,2.0247,100.000000,0.269506,4.575012e-06,1.6976,0,,3.976465e+00,6.298571e-01,3.505106e-01,2.226989e-01,1.853358e-01,1.545857e-01,5.883213e-03,4.284082e-03,8.567894e-05,6.294613e-05,4.882925e-05,4.063696e-07
20.2497,2.0250,75.431201,4.725367,1.164089e-03,18.5824,0,,5.079210e+00,6.611197e+00,6.108266e+00,5.420211e+00,5.079200e+00,4.752806e+00,1.234676e+00,1.064647e+00,1.437772e-01,1.200253e-01,1.010364e-01,5.386808e-03
20.2716,2.0272,49.417134,4.232476,6.480934e-04,7.5669,0,,5.234943e+00,5.351952e+00,5.421856e+00,5.199544e+00,5.035027e+00,4.846991e+00,1.101433e+00,9.229935e-01,9.026920e-02,7.481859e-02,6.299534e-02,3.814437e-03
20.2744,2.0274,100.000000,0.418729,7.219568e-06,1.7242,0,,4.007446e+00,6.470881e-01,3.619159e-01,2.305169e-01,1.901369e-01,1.594965e-01,8.098258e-03,6.055204e-03,1.510070e-04,1.120217e-04,8.435653e-05,6.949417e-07
20.2803,2.0280,86.851137,0.241395,3.806782e-06,1.3696,0,,3.985104e+00,6.318789e-01,3.518799e-01,2.236752e-01,1.834831e-01,1.545962e-01,5.984982e-03,4.365705e-03,8.935620e-05,6.455103e-05,4.993769e-05,4.281503e-07
20.3067,2.0307,12.067926,3.790997,4.222993e-04,1.3443,0,,4.801026e+00,4.995994e+00,4.795637e+00,4.549679e+00,4.423665e+00,4.300255e+00,1.854393e+00,1.631111e+00,2.034769e-01,1.670667e-01,1.436901e-01,9.037039e-03
20.3153,2.0315,18.420700,3.790997,4.018506e-04,1.9526,0,,5.321742e+00,4.865759e+00,4.501539e+00,4.200603e+00,4.076070e+00,3.965086e+00,1.401998e+00,1.195208e+00,1.228461e-01,1.000215e-01,8.347280e-02,5.355380e-03
20.3814,2.0381,86.851137,5.275657,1.876028e-03,30.8843,0,,5.129883e+00,6.587265e+00,5.833222e+00,5.012225e+00,4.633379e+00,4.280733e+00,1.297037e+00,1.142048e+00,2.286809e-01,1.967235e-01,1.677589e-01,9.470056e-03
20.3861,2.0386,100.000000,2.724146,1.689228e-04,6.2009,0,,5.228612e+00,3.299881e+00,2.483141e+00,1.890549e+00,1.655506e+00,1.455274e+00,1.179231e-01,9.448723e-02,7.362697e-03,6.078089e-03,5.102721e-03,1.260380e-04
20.4032,2.0403,75.431201,5.275657,1.753670e-03,25.0739,0,,4.818301e+00,6.725328e+00,6.312365e+00,5.669917e+00,5.332017e+00,5.004971e+00,1.396239e+00,1.312848e+00,2.352684e-01,2.029316e-01,1.731727e-01,1.045322e-02
20.4149,2.0415,42.919343,1.570455,4.494624e-05,1.2283,0,,4.973575e+00,2.508944e+00,1.741304e+00,1.262942e+00,1.084499e+00,9.378760e-01,6.069246e-02,4.834669e-02,3.660398e-03,3.042605e-03,2.543988e-03,8.362554e-05
20.4416,2.0442,56.898660,6.575951,2.748605e-03,23.7824,0,,4.056801e+00,4.825026e+00,5.395228e+00,5.517567e+00,5.465260e+00,5.364707e+00,1.871831e+00,1.803715e+00,4.166148e-01,3.538852e-01,3.136995e-01,2.597246e-02
20.4623,2.0462,86.851137,4.232476,7.848302e-04,16.1049,0,,5.434357e+00,5.999392e+00,5.182980e+00,4.392194e+00,4.037104e+00,3.891780e+00,8.170365e-01,6.836006e-01,7.395684e-02,6.088114e-02,5.162828e-02,2.213754e-03
20.4674,2.0467,24.420531,5.890030,1.188085e-03,4.9259,0,,4.321403e+00,3.983365e+00,3.761197e+00,3.620886e+00,3.584286e+00,3.564942e+00,2.258437e+00,2.013023e+00,3.056300e-01,2.550140e-01,2.202173e-01,1.457664e-02
20.4873,2.0487,100.000000,0.810922,1.578504e-05,1.9466,0,,4.219476e+00,8.395592e-01,4.760156e-01,3.040286e-01,2.484574e-01,2.101425e-01,1.162623e-02,9.248635e-03,3.806938e-04,2.880470e-04,2.225594e-04,2.975054e-06
20.4886,2.0489,65.512856,5.275657,1.579228e-03,19.6108,0,,4.688712e+00,6.335619e+00,6.337759e+00,5.942113e+00,5.688371e+00,5.424695e+00,1.587280e+00,1.362453e+00,2.302344e-01,1.941772e-01,1.657431e-01,1.059132e-02
20.5048,2.0505,65.512856,4.232476,7.482050e-04,11.5812,0,,5.196131e+00,6.285258e+00,5.945040e+00,5.371528e+00,5.070320e+00,4.775272e+00,1.034689e+00,8.683333e-01,8.889245e-02,7.458873e-02,6.244270e-02,3.267880e-03
20.5563,2.0556,75.431201,1.259921,2.861992e-05,1.7135,0,,4.485037e+00,1.334315e+00,7.969249e-01,5.315581e-01,4.429770e-01,3.698552e-01,2.124041e-02,1.679051e-02,1.162982e-03,9.110237e-04,7.257704e-04,1.301621e-05
20.6033,2.0603,75.431201,0.650575,1.079377e-05,1.2515,0,,4.216458e+00,7.990572e-01,4.526504e-01,2.895354e-01,2.413508e-01,2.005552e-01,1.125296e-02,8.968667e-03,3.873476e-04,2.938359e-04,2.275415e-04,3.137075e-06
20.6079,2.0608,75.431201,0.905358,1.695839e-05,1.4129,0,,4.337152e+00,1.005489e+00,5.730398e-01,3.705540e-01,3.052622e-01,2.606794e-01,1.437670e-02,1.142014e-02,6.428423e-04,4.950703e-04,3.884798e-04,5.813687e-06
20.6642,2.0664,56.898660,1.406644,3.514791e-05,1.4217,0,,4.739687e+00,1.862654e+00,1.191250e+00,8.120824e-01,6.803964e-01,5.909847e-01,3.449765e-02,2.739943e-02,2.099426e-03,1.741049e-03,1.431388e-03,3.245632e-05
20.6762,2.0676,65.512856,1.753341,5.596013e-05,2.0909,0,,4.915171e+00,2.288005e+00,1.544643e+00,1.083754e+00,9.184886e-01,7.846189e-01,4.873186e-02,3.882329e-02,2.987755e-03,2.463997e-03,2.066871e-03,5.003497e-05
20.7594,2.0759,100.000000,0.582715,1.062556e-05,1.8235,0,,4.193055e+00,7.388353e-01,4.113423e-01,2.647106e-01,2.148295e-01,1.817778e-01,1.017064e-02,7.999900e-03,2.421098e-04,1.809194e-04,1.382768e-04,1.523640e-06
20.7610,2.0761,42.919343,2.185488,9.789437e-05,1.9225,0,,5.372937e+00,3.676692e+00,2.913358e+00,2.294483e+00,2.039489e+00,1.816451e+00,1.504865e-01,1.189195e-01,9.038442e-03,7.506293e-03,6.253124e-03,2.710745e-04
20.8140,2.0814,9.102982,4.232476,5.588239e-04,1.2019,0,,3.854879e+00,4.625636e+00,4.606258e+00,4.510646e+00,4.446950e+00,4.376498e+00,2.326703e+00,2.125813e+00,3.613977e-01,3.010266e-01,2.612629e-01,1.704284e-02
20.8264,2.0826,49.417134,5.275657,1.271483e-03,11.9100,0,,4.789400e+00,5.007173e+00,5.423752e+00,5.504532e+00,5.450052e+00,5.353759e+00,1.701596e+00,1.541528e+00,2.085279e-01,1.760451e-01,1.492701e-01,1.013820e-02
20.8505,2.0850,75.431201,2.724146,1.784496e-04,4.9412,0,,5.414408e+00,4.134028e+00,3.214690e+00,2.555976e+00,2.273617e+00,2.027696e+00,1.745057e-01,1.399252e-01,1.096939e-02,9.015140e-03,7.564153e-03,2.462629e-04
20.9085,2.0908,37.275937,7.341750,2.511910e-03,12.7536,0,,3.687388e+00,3.258914e+00,3.291898e+00,3.509827e+00,3.632244e+00,3.744319e+00,2.412969e+00,2.173452e+00,4.625085e-01,3.946839e-01,3.480277e-01,2.678326e-02
20.9411,2.0941,86.851137,0.375053,6.120443e-06,1.4173,0,,4.169489e+00,6.738037e-01,3.770279e-01,2.402290e-01,1.981773e-01,1.662630e-01,8.489103e-03,6.359925e-03,1.611789e-04,1.195685e-04,9.096107e-05,7.617939e-07
20.9448,2.0945,15.998587,3.790997,4.111041e-04,1.7349,0,,5.265872e+00,5.009101e+00,4.679273e+00,4.369296e+00,4.232642e+00,4.108696e+00,1.566576e+00,1.344634e+00,1.469715e-01,1.198724e-01,1.024498e-01,6.443882e-03
20.9664,2.0966,86.851137,0.216216,3.452399e-06,1.3868,0,,4.136006e+00,6.444091e-01,3.562415e-01,2.264146e-01,1.870745e-01,1.578448e-01,5.628789e-03,4.081100e-03,7.882149e-05,5.963270e-05,4.595857e-05,3.395541e-07
20.9743,2.0974,65.512856,3.041385,2.541930e-04,5.4754,0,,5.509758e+00,5.038013e+00,4.246896e+00,3.510629e+00,3.186179e+00,2.955958e+00,3.187769e-01,2.614393e-01,2.037891e-02,1.689566e-02,1.423493e-02,5.746072e-04
20.9828,2.0983,37.275937,2.439998,1.290123e-04,1.9709,0,,5.524514e+00,4.059103e+00,3.443480e+00,2.877013e+00,2.623743e+00,2.392253e+00,2.387774e-01,1.902832e-01,1.454128e-02,1.212066e-02,1.010293e-02,5.188998e-04
20.9873,2.0987,18.420700,3.395568,3.100106e-04,1.6818,0,,5.530837e+00,4.924146e+00,4.505630e+00,4.169042e+00,4.027778e+00,3.899519e+00,1.141740e+00,9.588725e-01,9.066901e-02,7.346896e-02,6.242561e-02,3.950218e-03
20.9931,2.0993,37.275937,4.232476,5.878505e-04,5.1773,0,,5.415152e+00,4.739457e+00,4.777107e+00,4.740688e+00,4.676565e+00,4.586761e+00,1.220018e+00,1.046909e+00,1.002350e-01,8.360098e-02,6.920373e-02,4.489701e-03
21.0026,2.1003,86.851137,0.582715,1.008824e-05,1.5036,0,,4.262301e+00,7.633822e-01,4.243649e-01,2.756998e-01,2.242576e-01,1.888526e-01,1.062124e-02,8.413890e-03,2.898346e-04,2.176802e-04,1.671091e-04,1.900585e-06
21.0065,2.1006,42.919343,1.753341,5.826148e-05,1.4262,0,,5.199767e+00,2.931605e+00,2.122468e+00,1.578903e+00,1.371031e+00,1.197355e+00,8.298652e-02,6.511288e-02,4.951913e-03,4.084181e-03,3.426143e-03,1.244613e-04
21.0169,2.1017,15.998587,3.395568,3.171493e-04,1.4943,0,,5.453494e+00,5.061197e+00,4.670257e+00,4.320563e+00,4.168494e+00,4.030152e+00,1.286176e+00,1.102476e+00,1.076306e-01,9.031178e-02,7.538863e-02,4.754401e-03
21.0378,2.1038,86.851137,3.041385,2.482253e-04,7.0884,0,,5.503656e+00,4.409343e+00,3.475202e+00,2.826894e+00,2.536237e+00,2.280508e+00,2.264491e-01,1.843214e-01,1.465053e-02,1.216740e-02,1.020088e-02,3.225478e-04
21.0426,2.1043,49.417134,3.790997,4.698182e-04,6.1243,0,,5.434657e+00,5.399710e+00,5.265350e+00,4.898855e+00,4.677708e+00,4.448934e+00,8.179910e-01,6.876588e-01,5.949652e-02,4.906980e-02,4.190454e-02,2.361413e-03
21.0447,2.1045,100.000000,0.241395,4.162039e-06,1.7242,0,,4.155536e+00,6.461252e-01,3.589900e-01,2.301442e-01,1.907598e-01,1.587272e-01,5.558286e-03,4.023371e-03,7.748997e-05,5.964274e-05,4.493646e-05,3.273837e-07
21.0467,2.1047,86.851137,0.193663,3.131006e-06,1.4041,0,,4.162220e+00,6.553461e-01,3.617666e-01,2.318943e-01,1.917854e-01,1.606285e-01,5.262712e-03,3.793762e-03,7.293992e-05,5.423086e-05,4.058608e-05,2.831570e-07
21.0789,2.1079,56.898660,5.275657,1.416330e-03,15.2753,0,,4.729220e+00,5.688184e+00,5.995072e+00,5.861097e+00,5.705268e+00,5.535059e+00,1.694021e+00,1.486931e+00,2.172802e-01,1.834487e-01,1.567493e-01,1.051730e-02
21.0994,2.1099,49.417134,5.890030,1.781448e-03,14.9463,0,,4.507721e+00,4.681085e+00,5.212525e+00,5.426395e+00,5.429766e+00,5.383521e+00,1.966879e+00,1.708603e+00,3.000121e-01,2.577141e-01,2.213144e-01,1.587193e-02
21.1258,2.1126,42.919343,1.957525,7.552133e-05,1.6558,0,,5.332449e+00,3.331866e+00,2.521834e+00,1.917523e+00,1.698166e+00,1.499289e+00,1.109962e-01,8.899257e-02,6.703157e-03,5.546262e-03,4.609463e-03,1.842155e-04
21.1294,2.1129,56.898660,3.395568,3.520891e-04,5.8999,0,,5.493929e+00,5.502046e+00,5.008804e+00,4.397199e+00,4.096338e+00,3.809125e+00,5.367988e-01,4.335211e-01,3.611343e-02,3.007067e-02,2.517239e-02,1.229613e-03
21.1406,2.1141,21.209509,3.395568,3.058738e-04,1.9106,0,,5.600639e+00,4.799604e+00,4.386639e+00,4.080563e+00,3.951155e+00,3.829797e+00,1.008428e+00,8.380449e-01,7.656824e-02,6.253941e-02,5.289257e-02,3.321988e-03
21.1837,2.1184,100.000000,4.232476,7.872683e-04,18.6007,0,,5.660071e+00,5.466491e+00,4.519529e+00,3.704262e+00,3.587804e+00,3.316706e+00,6.875757e-01,5.999592e-01,6.401492e-02,5.322701e-02,4.493321e-02,1.721873e-03
21.1858,2.1186,100.000000,0.375053,6.608868e-06,1.7621,0,,4.222837e+00,6.820841e-01,3.779421e-01,2.440254e-01,2.005456e-01,1.676779e-01,7.948767e-03,5.902349e-03,1.387542e-04,1.021504e-04,7.688362e-05,6.661661e-07
21.2386,2.1239,49.417134,1.406644,3.595727e-05,1.2632,0,,4.930978e+00,2.087715e+00,1.379393e+00,9.511976e-01,8.086645e-01,6.894556e-01,4.191651e-02,3.341725e-02,2.538141e-03,2.097597e-03,1.762692e-03,4.535647e-05
21.2765,2.1276,86.851137,1.010791,2.102464e-05,1.8065,0,,4.485806e+00,1.064289e+00,6.070427e-01,3.971749e-01,3.236619e-01,2.767153e-01,1.529946e-02,1.230620e-02,6.732883e-04,5.177409e-04,4.057335e-04,6.022314e-06
21.2840,2.1284,75.431201,1.010791,2.033752e-05,1.5177,0,,4.519627e+00,1.114377e+00,6.552687e-01,4.314734e-01,3.534868e-01,2.966844e-01,1.664709e-02,1.320884e-02,8.000319e-04,6.195220e-04,4.885014e-04,7.871222e-06
21.3072,2.1307,100.000000,0.216216,3.774584e-06,1.7457,0,,4.220438e+00,6.611106e-01,3.683641e-01,2.353876e-01,1.944456e-01,1.633365e-01,5.188501e-03,3.734440e-03,7.266569e-05,5.249233e-05,3.836398e-05,2.856997e-07
21.3204,2.1320,28.117687,3.041385,2.268724e-04,2.0974,0,,5.667913e+00,4.486972e+00,4.108495e+00,3.772570e+00,3.604334e+00,3.435702e+00,5.775070e-01,4.799552e-01,3.887923e-02,3.203215e-02,2.703989e-02,1.717900e-03
21.3331,2.1333,75.431201,0.467492,7.425683e-06,1.1982,0,,4.313979e+00,7.549208e-01,4.172146e-01,2.644153e-01,2.184736e-01,1.849327e-01,1.025010e-02,8.163315e-03,2.594774e-04,1.943181e-04,1.487995e-04,1.721333e-06
21.3424,2.1342,15.998587,3.041385,2.446671e-04,1.2870,0,,5.594850e+00,5.042458e+00,4.590179e+00,4.201494e+00,4.033396e+00,3.879540e+00,1.046110e+00,8.758933e-01,8.098996e-02,6.632334e-02,5.631566e-02,3.527011e-03
21.4210,2.1421,100.000000,3.041385,2.449130e-04,8.0527,0,,5.532750e+00,3.988321e+00,3.131431e+00,2.457719e+00,2.211752e+00,1.978668e+00,1.918653e-01,1.553219e-01,1.239655e-02,1.027571e-02,8.582336e-03,2.378185e-04
21.4235,2.1424,86.851137,0.467492,7.943788e-06,1.4758,0,,4.320716e+00,7.376607e-01,4.153264e-01,2.613736e-01,2.169454e-01,1.816546e-01,1.017122e-02,7.728858e-03,2.226573e-04,1.659357e-04,1.265169e-04,1.227434e-06
21.4342,2.1434,15.998587,4.232476,5.328929e-04,2.0143,0,,5.038996e+00,4.892775e+00,4.621209e+00,4.350996e+00,4.229039e+00,4.118063e+00,1.857067e+00,1.622476e+00,1.971082e-01,1.616055e-01,1.357515e-01,8.653953e-03
21.4362,2.1436,37.275937,1.753341,5.923341e-05,1.2593,0,,5.329051e+00,3.115078e+00,2.323003e+00,1.750591e+00,1.528641e+00,1.358183e+00,9.791177e-02,7.698622e-02,5.900161e-03,4.888147e-03,4.099540e-03,1.667753e-04
