chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1100,sigma_m_1200,sigma_m_1500,sigma_m_4700
23.7521,2.3752,75.431201,3.790997,5.452360e-04,10.8488,0,,5.575559e+00,6.111771e+00,5.379217e+00,4.612363e+00,4.259369e+00,3.931862e+00,6.924949e-01,5.675860e-01,4.318642e-02,3.605622e-02,2.314175e-02,1.572831e-03
23.7716,2.3772,49.417134,1.957525,7.639118e-05,1.9285,0,,5.387811e+00,3.280218e+00,2.414698e+00,1.818762e+00,1.585883e+00,1.389663e+00,9.845860e-02,7.719350e-02,4.912574e-03,4.116450e-03,2.626282e-03,1.450986e-04
23.7808,2.3781,75.431201,1.010791,2.059217e-05,1.5367,0,,4.618795e+00,1.141453e+00,6.714280e-01,4.421961e-01,3.622914e-01,3.040879e-01,1.706643e-02,1.354161e-02,6.351332e-04,5.008110e-04,2.676284e-04,8.069560e-06
23.7941,2.3794,56.898660,1.570455,4.556041e-05,1.6507,0,,5.077831e+00,2.260614e+00,1.509373e+00,1.052724e+00,8.907572e-01,7.600936e-01,4.682925e-02,3.701975e-02,2.345656e-03,1.969334e-03,1.173957e-03,4.915228e-05
23.8022,2.3802,49.417134,3.790997,4.816568e-04,6.2786,0,,5.543052e+00,5.546374e+00,5.416837e+00,5.044466e+00,4.818600e+00,4.584610e+00,8.529880e-01,7.179346e-01,5.154253e-02,4.402094e-02,2.795591e-02,2.481849e-03
23.8761,2.3876,37.275937,1.957525,7.702041e-05,1.4667,0,,5.503961e+00,3.516308e+00,2.739180e+00,2.133914e+00,1.889098e+00,1.676878e+00,1.309491e-01,1.056339e-01,6.617048e-03,5.592936e-03,3.536848e-03,2.465287e-04
23.8776,2.3878,65.512856,3.041385,2.605982e-04,5.6134,0,,5.641247e+00,5.192707e+00,4.383616e+00,3.628320e+00,3.295000e+00,3.059699e+00,3.339960e-01,2.740853e-01,1.775494e-02,1.495933e-02,9.503692e-03,6.039250e-04
23.8823,2.3882,42.919343,3.790997,4.573002e-04,5.1773,0,,5.610334e+00,5.167074e+00,5.115606e+00,4.865054e+00,4.696531e+00,4.509844e+00,8.984129e-01,7.417899e-01,5.423269e-02,4.560724e-02,2.922229e-02,2.767436e-03
23.9268,2.3927,42.919343,1.753341,5.954405e-05,1.4576,0,,5.360606e+00,3.042269e+00,2.206459e+00,1.643333e+00,1.427603e+00,1.247215e+00,8.666380e-02,6.800093e-02,4.265967e-03,3.578643e-03,2.289458e-03,1.300015e-04
23.9415,2.3941,86.851137,3.790997,5.430042e-04,12.4401,0,,5.689234e+00,5.728024e+00,4.838338e+00,4.030013e+00,3.821319e+00,3.530085e+00,5.832150e-01,4.880270e-01,3.725473e-02,3.100710e-02,1.997595e-02,1.208601e-03
24.0499,2.4050,15.998587,3.041385,2.485024e-04,1.3072,0,,5.714064e+00,5.148821e+00,4.688914e+00,4.294613e+00,4.124305e+00,3.968484e+00,1.076981e+00,9.020217e-01,6.840991e-02,5.808880e-02,3.685779e-02,3.638444e-03
24.0885,2.4088,24.420531,2.439998,1.343179e-04,1.3443,0,,5.782244e+00,4.299790e+00,3.754448e+00,3.293835e+00,3.082214e+00,2.882773e+00,3.872623e-01,3.106559e-01,2.025180e-02,1.704284e-02,1.076098e-02,1.068758e-03
24.0928,2.4093,75.431201,0.905358,1.760339e-05,1.4667,0,,4.636499e+00,1.081302e+00,6.167381e-01,3.989781e-01,3.287209e-01,2.807431e-01,1.549091e-02,1.230527e-02,5.334467e-04,4.185936e-04,2.211002e-04,6.264327e-06
24.1072,2.4107,56.898660,3.395568,3.620857e-04,6.0674,0,,5.625660e+00,5.680995e+00,5.179158e+00,4.551865e+00,4.242667e+00,3.947234e+00,5.643356e-01,4.561731e-01,3.179057e-02,2.661379e-02,1.695190e-02,1.300403e-03
24.1816,2.4182,65.512856,1.259921,2.955347e-05,1.5367,0,,4.869867e+00,1.585844e+00,9.700127e-01,6.529418e-01,5.420475e-01,4.597789e-01,2.609491e-02,2.098242e-02,1.208497e-03,9.693857e-04,5.402162e-04,1.882005e-05
24.1869,2.4187,86.851137,0.905358,1.836875e-05,1.7621,0,,4.630134e+00,1.021166e+00,5.916296e-01,3.718152e-01,3.122091e-01,2.605814e-01,1.451339e-02,1.162299e-02,4.506869e-04,3.515738e-04,1.831067e-04,5.178125e-06
24.2888,2.4289,49.417134,3.395568,3.480799e-04,5.0658,0,,5.671927e+00,5.423175e+00,5.079429e+00,4.574373e+00,4.306404e+00,4.042627e+00,6.161916e-01,4.951494e-01,3.397317e-02,2.853822e-02,1.824724e-02,1.516163e-03
24.3029,2.4303,28.117687,2.439998,1.329384e-04,1.5319,0,,5.785714e+00,4.237065e+00,3.688896e+00,3.198292e+00,2.972203e+00,2.758611e+00,3.298566e-01,2.651625e-01,1.708174e-02,1.433174e-02,9.090721e-03,8.548059e-04
24.3050,2.4305,86.851137,3.041385,2.568661e-04,7.3352,0,,5.697339e+00,4.587225e+00,3.621208e+00,2.952880e+00,2.651897e+00,2.386806e+00,2.414590e-01,1.966989e-01,1.302642e-02,1.092148e-02,6.973462e-03,3.453893e-04
24.3202,2.4320,56.898660,3.790997,5.168684e-04,7.7576,0,,5.554196e+00,6.039147e+00,5.738212e+00,5.206849e+00,4.920917e+00,4.637862e+00,8.473594e-01,6.977066e-01,5.154790e-02,4.380306e-02,2.774051e-02,2.284534e-03
24.3866,2.4387,42.919343,1.570455,4.709319e-05,1.2870,0,,5.329079e+00,2.724622e+00,1.897115e+00,1.378834e+00,1.184889e+00,1.025312e+00,6.661207e-02,5.306535e-02,3.340215e-03,2.792829e-03,1.787300e-03,9.180556e-05
24.4299,2.4430,100.000000,3.790997,5.374276e-04,14.1764,0,,5.826685e+00,5.178890e+00,4.205124e+00,3.577793e+00,3.273898e+00,3.002239e+00,4.959430e-01,4.175605e-01,3.153782e-02,2.646030e-02,1.691185e-02,9.086974e-04
24.5094,2.4509,21.209509,2.439998,1.382684e-04,1.2019,0,,5.847583e+00,4.483161e+00,3.920908e+00,3.468280e+00,3.265058e+00,3.073276e+00,4.576894e-01,3.775864e-01,2.439562e-02,2.063763e-02,1.305842e-02,1.317264e-03
24.5541,2.4554,65.512856,0.905358,1.724129e-05,1.2476,0,,4.757939e+00,1.159615e+00,6.810208e-01,4.479379e-01,3.673250e-01,3.083897e-01,1.726494e-02,1.357220e-02,6.529379e-04,5.155685e-04,2.764429e-04,8.420841e-06
24.6142,2.4614,75.431201,1.259921,3.017415e-05,1.8065,0,,4.890756e+00,1.473626e+00,8.821892e-01,5.892301e-01,4.912556e-01,4.102988e-01,2.360806e-02,1.866253e-02,1.012660e-03,8.067394e-04,4.420105e-04,1.446831e-05
24.6261,2.4626,86.851137,2.439998,1.329035e-04,4.7307,0,,5.533308e+00,3.398674e+00,2.508274e+00,1.863399e+00,1.634410e+00,1.428185e+00,1.059879e-01,8.481332e-02,5.404667e-03,4.541148e-03,2.733416e-03,1.156062e-04
24.6619,2.4662,32.374575,2.185488,1.018193e-04,1.5083,0,,5.743863e+00,3.978817e+00,3.306804e+00,2.728105e+00,2.475647e+00,2.247683e+00,2.157366e-01,1.701828e-01,1.076912e-02,8.983227e-03,5.758664e-03,4.729206e-04
24.6945,2.4695,75.431201,3.041385,2.644210e-04,6.5581,0,,5.753579e+00,5.060647e+00,4.135832e+00,3.412939e+00,3.091809e+00,2.805306e+00,3.010892e-01,2.390395e-01,1.584692e-02,1.329675e-02,8.560177e-03,4.791957e-04
24.7191,2.4719,100.000000,2.724146,1.803262e-04,6.6196,0,,5.617637e+00,3.582508e+00,2.712045e+00,2.075810e+00,1.821938e+00,1.605013e+00,1.338339e-01,1.073225e-01,6.925145e-03,5.814037e-03,3.453698e-03,1.436270e-04
24.7297,2.4730,37.275937,1.753341,6.091518e-05,1.2951,0,,5.543368e+00,3.266131e+00,2.441255e+00,1.842494e+00,1.609807e+00,1.431046e+00,1.035219e-01,8.140217e-02,5.169637e-03,4.335624e-03,2.763504e-03,1.763802e-04
24.9164,2.4916,28.117687,2.724146,1.766634e-04,1.8235,0,,5.886592e+00,4.508900e+00,4.043745e+00,3.618531e+00,3.411998e+00,3.212483e+00,4.599138e-01,3.692536e-01,2.416457e-02,2.033723e-02,1.283182e-02,1.272198e-03
24.9229,2.4923,56.898660,1.259921,2.995317e-05,1.3527,0,,5.069231e+00,1.797484e+00,1.125197e+00,7.486708e-01,6.398753e-01,5.408907e-01,3.114695e-02,2.483001e-02,1.527058e-03,1.233481e-03,6.995526e-04,2.604056e-05
24.9378,2.4938,49.417134,1.753341,6.041753e-05,1.7028,0,,5.465613e+00,2.980251e+00,2.100836e+00,1.541353e+00,1.328094e+00,1.151569e+00,7.565357e-02,6.081874e-02,3.800156e-03,3.207905e-03,2.047737e-03,1.023137e-04
24.9399,2.4940,37.275937,2.185488,1.023533e-04,1.7457,0,,5.743304e+00,3.989187e+00,3.253173e+00,2.628424e+00,2.362700e+00,2.126202e+00,1.879923e-01,1.473409e-01,9.407906e-03,7.941607e-03,5.036683e-03,3.783004e-04
24.9749,2.4975,24.420531,2.724146,1.784965e-04,1.6001,0,,5.903622e+00,4.587567e+00,4.100961e+00,3.695671e+00,3.505253e+00,3.320627e+00,5.237180e-01,4.334386e-01,2.874874e-02,2.371988e-02,1.531323e-02,1.528121e-03
24.9906,2.4991,86.851137,4.232476,8.456667e-04,17.3532,0,,5.774302e+00,6.367766e+00,5.483801e+00,4.635982e+00,4.256673e+00,4.117120e+00,9.007191e-01,7.572951e-01,7.030847e-02,5.967382e-02,3.843608e-02,2.569213e-03
24.9915,2.4991,28.117687,3.041385,2.347700e-04,2.1705,0,,5.893584e+00,4.681475e+00,4.301117e+00,3.960697e+00,3.788579e+00,3.615167e+00,6.161091e-01,5.123855e-01,3.429408e-02,2.895040e-02,1.838165e-02,1.839577e-03
25.0268,2.5027,86.851137,2.724146,1.850534e-04,5.8999,0,,5.711728e+00,4.046040e+00,3.123138e+00,2.415044e+00,2.133250e+00,1.911190e+00,1.627302e-01,1.299867e-01,8.423835e-03,7.040080e-03,4.460525e-03,2.009370e-04
25.1032,2.5103,86.851137,1.010791,2.196050e-05,1.8869,0,,4.837663e+00,1.157497e+00,6.610215e-01,4.327859e-01,3.527514e-01,3.016399e-01,1.669134e-02,1.342588e-02,5.648596e-04,4.426586e-04,2.330742e-04,6.570361e-06
25.1053,2.5105,100.000000,2.439998,1.327719e-04,5.4415,0,,5.544195e+00,3.145612e+00,2.243294e+00,1.654662e+00,1.427579e+00,1.280534e+00,9.184321e-02,7.317021e-02,4.683814e-03,3.839676e-03,2.204856e-03,8.634760e-05
25.1429,2.5143,65.512856,2.724146,1.912791e-04,4.6001,0,,5.781591e+00,4.757956e+00,3.838174e+00,3.108575e+00,2.793987e+00,2.515803e+00,2.350426e-01,1.858287e-01,1.200932e-02,1.007789e-02,6.431762e-03,3.697333e-04
25.1479,2.5148,65.512856,1.406644,3.725099e-05,1.7349,0,,5.136679e+00,1.893684e+00,1.193047e+00,7.954706e-01,6.819021e-01,5.765507e-01,3.347295e-02,2.648130e-02,1.623615e-03,1.309478e-03,7.397864e-04,2.711050e-05
25.1752,2.5175,18.420700,2.724146,1.873938e-04,1.2672,0,,5.921831e+00,4.929989e+00,4.396720e+00,3.975068e+00,3.791982e+00,3.621054e+00,7.315777e-01,6.035047e-01,4.246036e-02,3.519330e-02,2.241976e-02,2.235922e-03
25.2068,2.5207,65.512856,1.010791,2.074122e-05,1.3443,0,,4.923931e+00,1.316908e+00,7.857431e-01,5.083364e-01,4.169239e-01,3.586940e-01,2.002666e-02,1.596227e-02,8.154674e-04,6.471968e-04,3.513399e-04,1.115112e-05
25.2195,2.5219,42.919343,1.957525,7.912876e-05,1.7349,0,,5.668503e+00,3.593490e+00,2.731363e+00,2.082909e+00,1.846900e+00,1.632215e+00,1.217684e-01,9.764424e-02,6.088673e-03,5.060278e-03,3.244445e-03,2.022349e-04
25.2704,2.5270,65.512856,1.570455,4.680757e-05,1.9526,0,,5.264935e+00,2.205273e+00,1.427672e+00,9.802196e-01,8.227687e-01,7.175449e-01,4.252542e-02,3.375473e-02,2.147572e-03,1.745832e-03,1.000100e-03,3.879262e-05
25.2736,2.5274,86.851137,1.259921,3.129079e-05,2.1570,0,,4.971928e+00,1.406409e+00,8.471300e-01,5.489892e-01,4.655510e-01,3.885450e-01,2.202952e-02,1.761737e-02,8.657365e-04,6.851202e-04,3.693376e-04,1.130000e-05
25.2747,2.5275,24.420531,3.041385,2.372061e-04,1.9046,0,,5.935185e+00,4.786249e+00,4.358531e+00,4.019976e+00,3.860467e+00,3.702853e+00,7.163756e-01,5.830090e-01,4.064627e-02,3.441860e-02,2.185925e-02,2.158535e-03
25.3922,2.5392,86.851137,1.128502,2.617303e-05,2.0143,0,,4.937292e+00,1.260202e+00,7.528253e-01,4.922914e-01,4.074202e-01,3.384902e-01,1.929477e-02,1.514502e-02,6.993273e-04,5.506694e-04,2.932973e-04,8.676363e-06
25.4156,2.5416,75.431201,4.232476,8.491424e-04,15.1334,0,,5.641928e+00,6.827768e+00,6.157644e+00,5.377212e+00,5.005916e+00,4.656254e+00,1.041722e+00,9.054106e-01,8.217764e-02,6.903083e-02,4.478139e-02,3.318250e-03
25.4282,2.5428,49.417134,1.406644,3.779222e-05,1.3277,0,,5.326779e+00,2.285996e+00,1.514853e+00,1.046386e+00,8.901389e-01,7.592809e-01,4.629645e-02,3.691053e-02,2.317148e-03,1.947190e-03,1.176233e-03,5.010386e-05
25.4353,2.5435,18.420700,3.395568,3.238100e-04,1.7566,0,,5.838652e+00,5.195765e+00,4.760582e+00,4.414288e+00,4.269804e+00,4.138847e+00,1.236169e+00,1.039306e+00,8.010976e-02,6.807515e-02,4.318021e-02,4.309657e-03
25.4474,2.5447,56.898660,1.753341,6.054574e-05,1.9648,0,,5.486438e+00,2.819001e+00,1.957018e+00,1.396003e+00,1.192588e+00,1.034834e+00,6.598673e-02,5.279481e-02,3.314757e-03,2.785267e-03,1.747554e-03,7.788202e-05
25.4585,2.5459,75.431201,2.724146,1.904962e-04,5.2748,0,,5.803269e+00,4.500360e+00,3.516094e+00,2.809842e+00,2.504736e+00,2.238251e+00,1.979578e-01,1.588697e-01,1.027127e-02,8.618431e-03,5.514337e-03,2.806307e-04
25.4671,2.5467,37.275937,2.439998,1.360184e-04,2.0780,0,,5.879577e+00,4.379403e+00,3.735481e+00,3.133374e+00,2.862185e+00,2.613432e+00,2.648383e-01,2.111389e-01,1.347174e-02,1.122928e-02,7.176850e-03,5.767893e-04
25.4959,2.5496,49.417134,1.570455,4.778402e-05,1.5036,0,,5.448222e+00,2.640800e+00,1.808878e+00,1.280925e+00,1.091694e+00,9.447254e-01,5.957698e-02,4.727254e-02,2.960151e-03,2.489913e-03,1.582000e-03,7.177308e-05
25.4970,2.5497,32.374575,2.439998,1.353088e-04,1.7953,0,,5.913783e+00,4.348411e+00,3.762996e+00,3.217416e+00,2.965913e+00,2.731641e+00,2.970121e-01,2.423085e-01,1.536062e-02,1.284392e-02,8.165516e-03,7.149430e-04
25.5146,2.5515,100.000000,4.232476,8.430325e-04,19.9182,0,,5.989941e+00,5.741695e+00,4.729838e+00,3.864840e+00,3.759764e+00,3.476168e+00,7.501717e-01,6.588259e-01,6.073568e-02,5.131120e-02,3.318095e-02,1.973627e-03
25.5843,2.5584,100.000000,3.395568,3.741532e-04,11.0189,0,,5.943779e+00,4.804390e+00,3.800783e+00,3.174309e+00,2.872076e+00,2.604505e+00,3.410698e-01,2.724222e-01,1.922329e-02,1.606042e-02,1.027481e-02,4.957449e-04
25.6287,2.5629,21.209509,2.724146,1.837465e-04,1.4306,0,,5.985129e+00,4.791735e+00,4.272538e+00,3.863291e+00,3.679243e+00,3.503532e+00,6.300040e-01,5.117837e-01,3.534556e-02,2.923252e-02,1.862267e-02,1.863972e-03
25.7115,2.5711,56.898660,1.128502,2.489879e-05,1.2554,0,,5.127968e+00,1.634257e+00,9.974136e-01,6.700036e-01,5.564211e-01,4.718554e-01,2.685595e-02,2.119288e-02,1.250216e-03,1.004375e-03,5.618424e-04,1.982810e-05
25.7314,2.5731,65.512856,3.395568,3.873492e-04,7.4734,0,,5.820312e+00,6.026685e+00,5.322187e+00,4.566660e+00,4.214977e+00,3.887271e+00,5.629376e-01,4.550449e-01,3.142862e-02,2.647030e-02,1.696483e-02,1.167129e-03
25.7337,2.5734,75.431201,1.406644,3.791520e-05,2.0332,0,,5.178245e+00,1.766025e+00,1.088830e+00,7.370963e-01,6.123581e-01,5.200557e-01,3.021480e-02,2.395634e-02,1.364016e-03,1.092480e-03,6.065264e-04,2.084566e-05
25.7712,2.5771,24.420531,2.185488,1.062316e-04,1.1870,0,,5.967489e+00,4.242591e+00,3.618279e+00,3.093589e+00,2.859730e+00,2.642622e+00,3.051673e-01,2.452204e-01,1.570538e-02,1.318400e-02,8.277388e-03,7.947999e-04
25.7858,2.5786,65.512856,1.128502,2.518557e-05,1.4621,0,,5.084246e+00,1.495976e+00,8.932786e-01,5.951031e-01,4.959342e-01,4.144340e-01,2.385219e-02,1.886404e-02,1.030773e-03,8.223901e-04,4.522335e-04,1.493537e-05
25.8050,2.5805,56.898660,3.041385,2.682628e-04,5.0187,0,,5.877591e+00,5.505843e+00,4.811893e+00,4.089036e+00,3.755293e+00,3.445837e+00,4.035645e-01,3.300449e-01,2.185634e-02,1.823776e-02,1.166034e-02,8.224288e-04
25.8124,2.5812,65.512856,0.810922,1.506333e-05,1.2169,0,,4.947605e+00,1.143123e+00,6.527730e-01,4.223443e-01,3.481340e-01,2.970749e-01,1.621706e-02,1.290009e-02,5.738197e-04,4.508764e-04,2.389160e-04,6.850873e-06
25.8169,2.5817,75.431201,3.790997,5.730602e-04,11.4024,0,,5.810017e+00,6.409471e+00,5.639727e+00,4.835623e+00,4.465871e+00,4.122957e+00,7.489846e-01,6.155174e-01,4.762710e-02,3.977403e-02,2.554116e-02,1.737257e-03
25.8347,2.5835,56.898660,1.406644,3.787242e-05,1.5319,0,,5.324639e+00,2.135388e+00,1.371474e+00,9.372891e-01,7.859668e-01,6.832184e-01,4.004444e-02,3.180660e-02,2.021429e-03,1.661902e-03,9.557395e-04,3.768313e-05
25.8594,2.5859,32.374575,2.724146,1.798134e-04,2.1370,0,,5.982870e+00,4.614293e+00,4.141961e+00,3.666442e+00,3.435231e+00,3.210698e+00,4.127575e-01,3.324362e-01,2.154117e-02,1.807243e-02,1.152492e-02,1.073467e-03
25.8669,2.5867,75.431201,1.128502,2.571452e-05,1.7188,0,,5.057807e+00,1.389600e+00,8.325284e-01,5.388822e-01,4.560080e-01,3.807185e-01,2.121717e-02,1.700057e-02,8.562784e-04,6.786054e-04,3.670980e-04,1.139692e-05
25.9764,2.5976,32.374575,1.957525,8.052855e-05,1.3318,0,,5.858945e+00,3.824612e+00,3.062155e+00,2.445567e+00,2.188864e+00,1.962695e+00,1.669256e-01,1.322501e-01,8.404758e-03,7.029352e-03,4.469198e-03,3.432698e-04
25.9924,2.5992,49.417134,3.790997,5.062365e-04,6.5990,0,,5.763687e+00,5.849522e+00,5.729894e+00,5.345213e+00,5.109541e+00,4.864743e+00,9.267441e-01,7.819467e-01,5.686265e-02,4.857596e-02,3.086088e-02,2.741447e-03
26.0213,2.6021,56.898660,1.570455,4.788542e-05,1.7349,0,,5.464756e+00,2.468943e+00,1.654344e+00,1.156348e+00,9.791873e-01,8.360714e-01,5.171806e-02,4.088679e-02,2.591165e-03,2.175457e-03,1.296833e-03,5.429696e-05
26.0271,2.6027,86.851137,3.790997,5.707145e-04,13.0750,0,,5.941043e+00,5.989135e+00,5.054589e+00,4.208217e+00,3.997896e+00,3.695028e+00,6.303038e-01,5.291174e-01,4.108612e-02,3.420459e-02,2.204729e-02,1.334933e-03
26.0364,2.6036,42.919343,2.185488,1.051551e-04,2.0651,0,,5.864274e+00,4.102417e+00,3.273281e+00,2.590840e+00,2.307536e+00,2.058787e+00,1.733321e-01,1.370206e-01,8.660576e-03,7.214785e-03,4.609292e-03,3.127769e-04
26.0367,2.6037,75.431201,1.010791,2.164301e-05,1.6151,0,,5.035694e+00,1.256296e+00,7.400728e-01,4.877848e-01,3.997345e-01,3.355791e-01,1.885212e-02,1.495862e-02,7.016120e-04,5.532304e-04,2.956408e-04,8.914167e-06
26.0510,2.6051,65.512856,3.041385,2.738969e-04,5.8999,0,,5.911711e+00,5.512879e+00,4.666655e+00,3.872159e+00,3.520583e+00,3.275132e+00,3.664951e-01,3.011373e-01,1.960627e-02,1.652020e-02,1.049652e-02,6.671231e-04
26.0610,2.6061,49.417134,1.957525,8.028953e-05,2.0269,0,,5.746428e+00,3.555429e+00,2.629014e+00,1.986642e+00,1.734417e+00,1.521427e+00,1.086852e-01,8.522389e-02,5.426663e-03,4.547246e-03,2.901151e-03,1.602859e-04
26.0709,2.6071,28.117687,2.185488,1.051406e-04,1.3527,0,,5.973500e+00,4.180785e+00,3.534700e+00,2.976507e+00,2.728100e+00,2.500325e+00,2.604528e-01,2.120525e-01,1.319918e-02,1.104821e-02,7.117771e-03,6.301076e-04
26.1873,2.6187,75.431201,0.810922,1.576722e-05,1.4667,0,,4.989016e+00,1.088931e+00,6.302613e-01,3.967481e-01,3.328592e-01,2.779569e-01,1.545356e-02,1.228228e-02,4.888680e-04,3.818381e-04,1.994651e-04,5.632597e-06
26.1884,2.6188,42.919343,3.790997,4.806368e-04,5.4415,0,,5.846694e+00,5.447591e+00,5.417314e+00,5.165168e+00,4.991272e+00,4.797138e+00,9.776742e-01,8.088450e-01,5.983847e-02,5.033125e-02,3.226108e-02,3.056944e-03
26.2566,2.6257,21.209509,3.041385,2.441827e-04,1.7028,0,,6.037138e+00,5.015853e+00,4.542567e+00,4.182661e+00,4.024081e+00,3.872530e+00,8.469998e-01,7.008499e-01,4.976420e-02,4.121685e-02,2.646654e-02,2.641457e-03
26.2878,2.6288,56.898660,3.395568,3.805635e-04,6.3770,0,,5.865279e+00,6.010356e+00,5.492535e+00,4.836335e+00,4.511824e+00,4.201316e+00,6.164076e-01,4.991075e-01,3.509267e-02,2.938168e-02,1.871920e-02,1.436459e-03
26.3475,2.6347,42.919343,1.753341,6.258267e-05,1.5319,0,,5.743456e+00,3.309544e+00,2.410125e+00,1.800022e+00,1.565331e+00,1.368719e+00,9.568981e-02,7.509066e-02,4.712436e-03,3.953189e-03,2.529086e-03,1.436087e-04
26.4064,2.6406,37.275937,1.957525,8.095087e-05,1.5415,0,,5.879055e+00,3.809486e+00,2.981223e+00,2.329850e+00,2.065098e+00,1.835040e+00,1.445356e-01,1.166151e-01,7.309489e-03,6.178242e-03,3.907016e-03,2.723326e-04
26.4500,2.6450,75.431201,0.905358,1.850171e-05,1.5415,0,,5.065470e+00,1.191146e+00,6.801546e-01,4.402647e-01,3.628046e-01,3.099010e-01,1.711195e-02,1.359304e-02,5.892821e-04,4.624074e-04,2.442425e-04,6.919978e-06
26.4525,2.6452,86.851137,3.041385,2.699744e-04,7.7095,0,,5.989223e+00,4.854197e+00,3.840185e+00,3.142397e+00,2.826058e+00,2.547049e+00,2.649571e-01,2.161147e-01,1.438489e-02,1.206114e-02,7.701998e-03,3.815305e-04
26.4779,2.6478,21.209509,3.395568,3.244972e-04,2.0269,0,,6.006228e+00,5.149662e+00,4.720526e+00,4.408122e+00,4.276644e+00,4.153020e+00,1.123494e+00,9.350277e-01,7.033624e-02,5.949432e-02,3.746173e-02,3.738762e-03
26.4824,2.6482,65.512856,1.259921,3.106163e-05,1.6151,0,,5.279995e+00,1.740561e+00,1.067115e+00,7.192680e-01,5.973630e-01,5.068785e-01,2.882364e-02,2.317709e-02,1.334988e-03,1.070850e-03,5.967601e-04,2.078988e-05
26.4871,2.6487,56.898660,3.790997,5.432449e-04,8.1535,0,,5.768532e+00,6.362910e+00,6.054655e+00,5.499159e+00,5.199574e+00,4.902810e+00,9.188298e-01,7.583575e-01,5.685779e-02,4.832757e-02,3.061972e-02,2.523445e-03
26.5224,2.6522,100.000000,3.790997,5.648533e-04,14.8999,0,,6.088447e+00,5.396129e+00,4.375469e+00,3.729644e+00,3.414274e+00,3.132397e+00,5.359295e-01,4.527590e-01,3.478210e-02,2.918981e-02,1.866569e-02,1.003669e-03
26.5335,2.6533,86.851137,0.905358,1.930614e-05,1.8520,0,,5.056515e+00,1.124788e+00,6.524518e-01,4.102758e-01,3.445762e-01,2.876379e-01,1.603212e-02,1.283934e-02,4.978597e-04,3.883726e-04,2.022723e-04,5.720039e-06
26.5512,2.6551,49.417134,3.395568,3.658429e-04,5.3243,0,,5.917762e+00,5.741780e+00,5.396206e+00,4.871250e+00,4.590662e+00,4.313745e+00,6.737413e-01,5.421930e-01,3.750398e-02,3.150774e-02,2.015024e-02,1.674806e-03
26.6389,2.6639,100.000000,2.185488,1.030671e-04,4.7160,0,,5.661939e+00,2.824794e+00,1.944542e+00,1.375310e+00,1.209497e+00,1.042063e+00,6.925671e-02,5.492199e-02,3.398840e-03,2.743771e-03,1.553670e-03,5.745392e-05
26.7278,2.6728,65.512856,0.726337,1.316049e-05,1.1870,0,,5.077686e+00,1.096840e+00,6.343225e-01,3.999813e-01,3.353063e-01,2.801465e-01,1.541417e-02,1.236932e-02,5.011773e-04,3.919519e-04,2.053717e-04,5.791807e-06
26.7768,2.6777,86.851137,2.439998,1.396857e-04,4.9721,0,,5.861408e+00,3.641394e+00,2.700562e+00,2.014027e+00,1.769838e+00,1.548893e+00,1.168541e-01,9.354572e-02,5.969895e-03,5.016141e-03,3.019397e-03,1.277057e-04
26.7924,2.6792,32.374575,1.753341,6.368976e-05,1.1760,0,,5.901320e+00,3.593605e+00,2.767659e+00,2.142147e+00,1.892234e+00,1.676825e+00,1.296276e-01,1.045071e-01,6.468879e-03,5.450582e-03,3.497583e-03,2.475528e-04
26.8025,2.6802,18.420700,3.041385,2.513646e-04,1.5224,0,,6.071172e+00,5.240086e+00,4.745738e+00,4.356529e+00,4.190918e+00,4.037436e+00,9.980100e-01,8.276822e-01,6.118872e-02,5.173022e-02,3.259424e-02,3.220686e-03
26.8125,2.6812,100.000000,2.724146,1.895285e-04,6.9574,0,,5.929268e+00,3.808313e+00,2.895844e+00,2.225362e+00,1.956624e+00,1.726488e+00,1.473299e-01,1.182254e-01,7.648764e-03,6.421735e-03,3.814862e-03,1.586578e-04
26.8172,2.6817,42.919343,1.406644,3.914655e-05,1.1944,0,,5.623641e+00,2.609938e+00,1.773038e+00,1.250756e+00,1.064885e+00,9.201982e-01,5.739682e-02,4.594842e-02,2.847104e-03,2.404889e-03,1.538500e-03,7.124328e-05
26.8838,2.6884,86.851137,0.810922,1.660702e-05,1.7786,0,,5.085058e+00,1.050197e+00,6.020319e-01,3.837723e-01,3.143146e-01,2.670861e-01,1.487193e-02,1.189209e-02,4.176930e-04,3.244224e-04,1.672304e-04,4.617939e-06
26.9023,2.6902,42.919343,1.570455,4.949642e-05,1.3527,0,,5.731583e+00,2.973472e+00,2.077762e+00,1.513649e+00,1.301814e+00,1.127252e+00,7.356227e-02,5.860615e-02,3.689817e-03,3.085144e-03,1.974374e-03,1.014147e-04
26.9444,2.6944,75.431201,3.041385,2.779148e-04,6.8927,0,,6.038913e+00,5.363041e+00,4.393161e+00,3.636258e+00,3.298545e+00,2.996840e+00,3.303406e-01,2.625594e-01,1.749911e-02,1.468399e-02,9.454389e-03,5.293392e-04
