chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
21.4814,2.1481,49.417134,3.790997,4.757007e-04,6.2009,0,,5.488695e+00,5.472766e+00,5.342710e+00,4.974603e+00,4.754359e+00,4.527812e+00,8.921855e-01,7.422312e-01,6.958421e-02,5.749695e-02,4.830336e-02,2.959230e-03
21.5003,2.1500,7.906043,34.322093,4.695109e-02,10.8151,0,,2.088022e-01,5.182709e-01,6.085211e-01,6.595766e-01,6.760201e-01,6.884358e-01,7.159218e-01,7.108401e-01,6.416698e-01,6.579115e-01,6.752975e-01,5.110954e-01
21.5278,2.1528,28.117687,3.041385,2.282883e-04,2.1105,0,,5.708484e+00,4.521953e+00,4.143004e+00,3.806431e+00,3.637782e+00,3.468808e+00,6.104799e-01,5.010787e-01,4.414793e-02,3.642334e-02,3.060046e-02,1.872795e-03
21.5445,2.1545,5.963623,8.196729,1.698844e-03,1.2360,0,,6.383465e-01,1.510080e+00,1.713257e+00,1.826270e+00,1.863066e+00,1.891023e+00,1.688395e+00,1.622804e+00,7.621021e-01,6.894217e-01,6.245878e-01,6.864487e-02
21.5710,2.1571,49.417134,1.753341,5.874949e-05,1.6558,0,,5.257196e+00,2.847520e+00,2.019436e+00,1.475129e+00,1.275972e+00,1.112149e+00,7.978720e-02,6.376977e-02,4.796430e-03,3.933418e-03,3.297720e-03,2.033746e-04
21.5879,2.1588,32.374575,17.722610,1.680196e-02,30.6928,0,,1.253846e+00,1.217059e+00,1.183943e+00,1.144761e+00,1.124985e+00,1.107058e+00,1.587999e+00,1.546703e+00,7.160111e-01,6.720425e-01,6.331776e-01,1.706767e-01
21.5918,2.1592,5.963623,53.325854,2.929777e-01,32.7648,0,,2.849184e-01,5.491557e-01,6.386854e-01,6.947032e-01,7.138117e-01,7.286208e-01,7.753737e-01,7.735114e-01,6.830876e-01,6.740451e-01,6.709098e-01,9.567950e-01
21.6150,2.1615,9.102982,38.319054,7.037195e-02,16.7174,0,,2.815380e-01,5.637225e-01,6.218142e-01,6.491995e-01,6.569622e-01,6.623898e-01,6.568646e-01,6.511578e-01,6.418950e-01,6.694908e-01,6.950886e-01,5.094911e-01
21.6216,2.1622,86.851137,0.124647,1.947417e-06,1.3569,0,,4.296707e+00,6.695432e-01,3.711055e-01,2.348121e-01,1.922355e-01,1.608883e-01,8.854026e-03,7.044496e-03,3.148295e-04,2.426300e-04,1.907456e-04,2.217790e-06
21.6226,2.1623,75.431201,5.275657,1.715897e-03,24.5338,0,,4.751624e+00,6.620722e+00,6.242908e+00,5.627828e+00,5.323708e+00,5.039302e+00,1.694470e+00,1.517740e+00,2.698663e-01,2.285031e-01,1.955530e-01,1.333043e-02
21.6285,2.1628,18.420700,34.322093,5.936298e-02,31.8602,0,,5.536510e-01,5.997336e-01,5.993219e-01,5.976398e-01,5.965723e-01,5.953861e-01,5.166946e-01,5.217322e-01,7.298436e-01,7.017077e-01,6.720223e-01,2.767121e-01
21.6309,2.1631,18.420700,24.663274,2.136232e-02,15.9553,0,,7.036642e-01,7.807621e-01,7.805095e-01,7.774135e-01,7.753446e-01,7.730153e-01,6.822244e-01,7.029397e-01,7.595111e-01,7.202545e-01,6.826962e-01,2.037035e-01
21.6359,2.1636,37.275937,14.218234,1.089885e-02,28.5735,0,,1.619856e+00,1.525505e+00,1.453191e+00,1.406568e+00,1.406014e+00,1.423048e+00,1.801800e+00,1.690879e+00,7.070478e-01,6.557685e-01,6.104814e-01,1.237464e-01
21.6536,2.1654,86.851137,0.155369,2.434961e-06,1.3611,0,,4.312975e+00,6.799115e-01,3.776788e-01,2.388474e-01,1.962227e-01,1.637149e-01,8.942506e-03,7.114363e-03,3.785072e-04,2.921967e-04,2.263359e-04,3.189767e-06
21.6605,2.1661,100.000000,4.232476,7.946496e-04,18.7751,0,,5.704194e+00,5.525562e+00,4.654799e+00,3.971789e+00,3.696553e+00,3.456540e+00,8.174527e-01,6.976434e-01,7.531236e-02,6.239633e-02,5.248150e-02,3.255783e-03
21.6695,2.1670,100.000000,0.124647,2.089783e-06,1.6766,0,,4.301901e+00,6.660276e-01,3.675390e-01,2.324527e-01,1.910454e-01,1.602157e-01,8.838646e-03,7.036012e-03,2.833820e-04,2.157012e-04,1.653758e-04,1.816884e-06
21.6950,2.1695,100.000000,0.726337,1.413854e-05,1.9466,0,,4.491352e+00,8.934715e-01,5.139876e-01,3.320513e-01,2.751448e-01,2.313190e-01,1.263855e-02,1.003244e-02,7.484569e-04,6.179471e-04,5.181717e-04,2.046124e-05
21.7086,2.1709,42.919343,10.216981,5.786050e-03,24.3060,0,,2.452978e+00,2.180757e+00,2.201273e+00,2.407322e+00,2.533418e+00,2.654942e+00,2.046691e+00,1.888990e+00,6.708591e-01,6.070641e-01,5.518820e-01,6.962480e-02
21.7097,2.1710,13.894955,34.322093,4.637648e-02,18.7751,0,,4.155314e-01,5.754814e-01,5.872115e-01,5.903255e-01,5.907139e-01,5.907151e-01,5.385991e-01,5.276843e-01,6.883394e-01,6.900028e-01,6.850783e-01,2.982808e-01
21.7164,2.1716,65.512856,3.395568,3.685420e-04,7.1105,0,,5.576782e+00,5.710015e+00,5.042267e+00,4.350021e+00,4.034708e+00,3.744729e+00,5.548413e-01,4.549613e-01,3.911141e-02,3.218020e-02,2.697167e-02,1.645090e-03
21.7197,2.1720,6.866488,42.781479,1.151721e-01,18.4853,0,,2.336550e-01,5.294477e-01,6.248803e-01,6.818410e-01,7.006944e-01,7.150893e-01,7.558240e-01,7.527402e-01,6.572210e-01,6.648303e-01,6.793492e-01,7.536534e-01
21.7278,2.1728,32.374575,12.735167,7.130083e-03,18.1257,0,,1.799451e+00,1.714870e+00,1.644576e+00,1.580887e+00,1.560982e+00,1.552750e+00,1.929845e+00,1.832828e+00,6.972067e-01,6.362543e-01,5.833473e-01,8.667501e-02
21.7639,2.1764,86.851137,3.790997,5.379603e-04,12.3246,0,,5.643072e+00,5.690653e+00,4.856601e+00,4.138655e+00,3.835675e+00,3.565923e+00,6.487331e-01,5.402534e-01,5.006481e-02,4.132898e-02,3.463208e-02,2.125302e-03
21.7825,2.1782,65.512856,0.905358,1.697520e-05,1.2283,0,,4.638291e+00,1.163535e+00,6.910888e-01,4.546827e-01,3.791357e-01,3.207947e-01,1.858452e-02,1.467952e-02,1.080358e-03,8.896253e-04,7.452394e-04,4.421944e-05
21.7859,2.1786,10.481131,19.786487,9.682969e-03,5.1292,0,,4.212245e-01,8.126661e-01,8.750564e-01,9.032288e-01,9.110928e-01,9.164972e-01,8.409720e-01,8.221299e-01,7.379182e-01,7.164183e-01,6.919991e-01,1.704475e-01
21.7898,2.1790,86.851137,0.193663,3.063564e-06,1.3739,0,,4.357196e+00,7.008307e-01,3.884592e-01,2.461443e-01,2.025258e-01,1.692084e-01,9.149557e-03,7.275430e-03,4.484248e-04,3.491211e-04,2.753829e-04,3.904586e-06
21.7956,2.1796,86.851137,0.300892,4.864609e-06,1.4041,0,,4.392585e+00,7.371073e-01,4.131966e-01,2.631274e-01,2.164194e-01,1.809347e-01,9.703242e-03,7.695682e-03,5.890666e-04,4.675727e-04,3.771631e-04,7.618742e-06
21.8026,2.1803,15.998587,3.395568,3.211202e-04,1.5130,0,,5.542879e+00,5.142445e+00,4.746267e+00,4.392686e+00,4.239183e+00,4.099678e+00,1.332215e+00,1.134029e+00,1.206306e-01,1.003071e-01,8.465393e-02,5.407699e-03
21.8346,2.1835,32.374575,5.275657,1.026326e-03,6.2981,0,,4.900234e+00,4.265699e+00,4.212476e+00,4.296900e+00,4.341339e+00,4.373247e+00,2.019268e+00,1.770344e+00,2.416556e-01,2.024798e-01,1.718866e-01,1.129753e-02
21.8348,2.1835,86.851137,0.810922,1.560530e-05,1.6714,0,,4.564246e+00,9.805278e-01,5.698416e-01,3.704509e-01,3.075376e-01,2.593713e-01,1.443768e-02,1.145980e-02,8.478170e-04,6.991537e-04,5.864356e-04,2.797025e-05
21.8365,2.1836,75.431201,4.725367,1.183498e-03,18.8922,0,,5.138379e+00,6.702709e+00,6.195237e+00,5.532846e+00,5.218690e+00,4.927803e+00,1.427190e+00,1.251334e+00,1.719571e-01,1.438591e-01,1.217850e-01,7.815382e-03
21.8439,2.1844,10.481131,17.722610,7.634441e-03,4.5150,0,,4.927572e-01,9.168737e-01,9.809213e-01,1.009367e+00,1.017154e+00,1.022389e+00,9.188920e-01,8.973078e-01,7.578616e-01,7.262488e-01,6.931382e-01,1.433970e-01
21.8440,2.1844,32.374575,2.724146,1.732249e-04,2.0587,0,,5.731652e+00,4.390615e+00,3.925787e+00,3.466294e+00,3.243154e+00,3.028903e+00,4.039927e-01,3.282827e-01,2.744602e-02,2.263267e-02,1.896864e-02,1.155430e-03
21.8563,2.1856,21.209509,24.663274,2.582583e-02,22.2093,0,,7.997890e-01,8.262631e-01,8.221624e-01,8.163705e-01,8.129764e-01,8.092741e-01,7.910503e-01,8.385616e-01,7.697682e-01,7.227570e-01,6.805946e-01,2.201799e-01
21.8593,2.1859,100.000000,0.905358,1.898935e-05,2.0974,0,,4.580040e+00,1.005614e+00,5.861025e-01,3.816386e-01,3.170113e-01,2.674644e-01,1.492218e-02,1.181870e-02,8.754443e-04,7.212409e-04,6.058562e-04,2.824098e-05
21.8817,2.1882,9.102982,7.341750,1.545707e-03,1.9165,0,,1.871079e+00,2.704512e+00,2.788358e+00,2.809990e+00,2.808851e+00,2.802498e+00,2.047138e+00,1.970321e+00,7.143840e-01,6.254190e-01,5.506682e-01,4.798632e-02
21.8947,2.1895,86.851137,0.100000,1.572095e-06,1.3654,0,,4.348491e+00,6.695106e-01,3.699338e-01,2.346947e-01,1.926001e-01,1.612841e-01,8.943342e-03,7.120769e-03,2.670653e-04,2.006145e-04,1.503164e-04,1.726972e-06
21.9152,2.1915,7.906043,47.763573,1.967173e-01,32.5615,0,,3.560729e-01,6.239018e-01,6.802756e-01,7.068476e-01,7.142768e-01,7.193995e-01,7.184854e-01,7.146690e-01,6.533431e-01,6.819517e-01,7.159785e-01,7.311646e-01
21.9156,2.1916,86.851137,3.041385,2.552730e-04,7.2897,0,,5.661737e+00,4.577627e+00,3.672507e+00,2.971688e+00,2.687731e+00,2.439891e+00,2.699381e-01,2.183852e-01,1.733141e-02,1.428281e-02,1.193933e-02,7.320056e-04
21.9240,2.1924,100.000000,2.724146,1.775432e-04,6.5174,0,,5.523451e+00,3.573576e+00,2.696313e+00,2.083763e+00,1.848070e+00,1.647866e+00,1.463855e-01,1.174695e-01,8.960652e-03,7.364901e-03,6.157588e-03,3.809124e-04
21.9338,2.1934,86.851137,0.241395,3.866455e-06,1.3911,0,,4.404690e+00,7.229524e-01,4.036461e-01,2.559347e-01,2.102081e-01,1.761039e-01,9.456909e-03,7.512774e-03,5.228485e-04,4.098107e-04,3.276191e-04,5.056136e-06
21.9527,2.1953,21.209509,27.535422,3.686573e-02,28.3963,0,,7.394260e-01,7.602835e-01,7.569051e-01,7.522343e-01,7.495040e-01,7.465252e-01,7.169254e-01,7.634026e-01,7.667943e-01,7.214089e-01,6.806447e-01,2.518428e-01
21.9562,2.1956,100.000000,0.418729,7.447681e-06,1.7786,0,,4.450654e+00,7.712319e-01,4.347243e-01,2.772183e-01,2.284815e-01,1.914084e-01,1.026014e-02,8.142159e-03,6.211805e-04,5.130843e-04,4.304505e-04,1.003250e-05
21.9614,2.1961,18.420700,11.406795,4.035813e-03,6.5174,0,,1.845579e+00,1.931543e+00,1.909619e+00,1.877591e+00,1.858974e+00,1.839064e+00,1.712161e+00,1.707522e+00,7.510103e-01,6.713913e-01,6.029549e-01,6.515431e-02
21.9765,2.1977,15.998587,14.218234,5.738318e-03,6.4568,0,,1.234592e+00,1.420924e+00,1.422640e+00,1.414254e+00,1.408092e+00,1.400982e+00,1.214513e+00,1.230997e+00,7.950554e-01,7.277118e-01,6.673832e-01,9.242978e-02
21.9966,2.1997,56.898660,5.275657,1.407546e-03,15.1806,0,,4.711652e+00,5.657263e+00,5.963562e+00,5.837240e+00,5.689801e+00,5.515008e+00,1.821111e+00,1.612068e+00,2.507095e-01,2.109898e-01,1.797487e-01,1.192549e-02
22.0068,2.2007,15.998587,4.232476,5.362187e-04,2.0269,0,,5.077104e+00,4.928272e+00,4.654843e+00,4.383103e+00,4.260583e+00,4.149180e+00,1.884802e+00,1.653051e+00,2.105343e-01,1.758606e-01,1.490177e-01,9.850863e-03
22.0075,2.2008,100.000000,0.100000,1.692280e-06,1.6923,0,,4.370054e+00,6.704216e-01,3.703256e-01,2.342060e-01,1.925143e-01,1.616445e-01,8.988894e-03,7.161907e-03,2.293943e-04,1.711839e-04,1.254608e-04,1.366519e-06
22.0221,2.2022,7.906043,42.781479,1.179573e-01,21.7986,0,,2.920450e-01,5.851666e-01,6.561107e-01,6.922093e-01,7.029234e-01,7.106021e-01,7.180518e-01,7.139047e-01,6.525534e-01,6.774858e-01,7.062687e-01,6.737969e-01
22.0241,2.2024,12.067926,30.742045,3.188800e-02,12.5178,0,,3.693170e-01,6.115695e-01,6.403420e-01,6.510629e-01,6.535781e-01,6.550808e-01,6.099051e-01,5.984878e-01,6.902019e-01,6.959578e-01,6.953666e-01,3.028355e-01
22.0352,2.2035,75.431201,0.375053,5.847207e-06,1.1760,0,,4.476733e+00,7.846649e-01,4.437773e-01,2.838934e-01,2.344103e-01,1.967220e-01,1.052355e-02,8.344383e-03,6.329461e-04,5.225205e-04,4.392452e-04,1.255034e-05
22.0668,2.2067,6.866488,11.406795,3.038615e-03,1.8291,0,,4.370663e-01,1.090549e+00,1.250613e+00,1.340653e+00,1.370307e+00,1.393115e+00,1.323747e+00,1.285085e+00,7.696807e-01,7.165245e-01,6.661567e-01,9.440445e-02
22.0713,2.2071,56.898660,3.395568,3.609611e-04,6.0485,0,,5.610919e+00,5.662434e+00,5.164255e+00,4.551844e+00,4.254284e+00,3.972870e+00,6.092915e-01,5.000105e-01,4.329047e-02,3.566597e-02,2.993274e-02,1.825220e-03
22.0867,2.2087,49.417134,7.341750,3.062194e-03,20.6115,0,,3.611047e+00,3.523865e+00,4.046145e+00,4.413110e+00,4.511376e+00,4.560532e+00,2.178675e+00,1.991344e+00,5.237518e-01,4.575666e-01,4.025219e-01,3.406906e-02
22.1050,2.2105,56.898660,1.259921,2.949089e-05,1.3318,0,,4.943711e+00,1.756398e+00,1.109848e+00,7.552525e-01,6.369758e-01,5.438626e-01,3.385840e-02,2.692945e-02,1.979049e-03,1.627715e-03,1.363899e-03,8.565675e-05
22.1054,2.2105,65.512856,3.041385,2.622245e-04,5.6484,0,,5.674619e+00,5.234980e+00,4.437312e+00,3.709082e+00,3.393144e+00,3.109077e+00,3.719687e-01,3.018384e-01,2.445836e-02,2.014921e-02,1.687864e-02,1.030098e-03
22.1172,2.2117,49.417134,5.275657,1.279418e-03,11.9843,0,,4.808467e+00,5.034773e+00,5.455561e+00,5.538342e+00,5.485420e+00,5.391850e+00,1.871629e+00,1.647414e+00,2.418500e-01,2.031187e-01,1.727199e-01,1.134071e-02
22.1630,2.2163,75.431201,5.890030,2.487795e-03,31.8602,0,,4.346260e+00,6.388856e+00,6.148010e+00,5.589612e+00,5.298349e+00,5.022406e+00,1.910693e+00,1.738709e+00,3.979801e-01,3.431951e-01,2.983833e-01,2.267599e-02
22.1766,2.2177,100.000000,2.439998,1.303167e-04,5.3409,0,,5.425803e+00,3.082345e+00,2.229218e+00,1.664952e+00,1.455147e+00,1.280430e+00,9.955562e-02,7.955290e-02,5.965992e-03,4.900798e-03,4.106279e-03,2.549910e-04
22.1826,2.2183,21.209509,8.196729,2.280091e-03,5.8999,0,,2.981179e+00,2.927912e+00,2.833188e+00,2.727902e+00,2.677796e+00,2.632550e+00,2.344781e+00,2.219320e+00,5.840142e-01,5.055362e-01,4.411723e-01,3.606288e-02
22.2742,2.2274,56.898660,1.128502,2.421137e-05,1.2207,0,,4.892593e+00,1.565644e+00,9.689944e-01,6.517927e-01,5.475608e-01,4.660565e-01,2.838928e-02,2.251846e-02,1.657072e-03,1.361755e-03,1.138589e-03,7.188213e-05
22.2816,2.2282,10.481131,34.322093,4.627869e-02,14.1324,0,,3.132855e-01,5.819347e-01,6.249979e-01,6.432400e-01,6.480516e-01,6.512614e-01,6.281568e-01,6.198363e-01,6.681291e-01,6.888495e-01,7.038199e-01,3.942800e-01
22.2870,2.2287,5.963623,14.218234,4.443120e-03,1.8636,0,,1.944128e-01,6.362516e-01,7.937492e-01,8.973819e-01,9.350528e-01,9.657837e-01,1.073023e+00,1.055406e+00,7.171617e-01,6.865918e-01,6.564201e-01,1.362372e-01
22.2895,2.2290,10.481131,5.275657,8.624709e-04,1.7135,0,,3.487072e+00,4.116787e+00,4.103109e+00,4.031675e+00,3.983796e+00,3.930593e+00,2.407823e+00,2.246274e+00,4.739790e-01,4.028466e-01,3.460954e-01,2.540200e-02
22.2947,2.2295,86.851137,5.275657,1.858602e-03,30.5975,0,,5.096168e+00,6.557392e+00,5.828027e+00,5.091845e+00,4.778806e+00,4.505024e+00,1.602589e+00,1.439639e+00,2.693544e-01,2.287268e-01,1.961882e-01,1.358602e-02
22.3100,2.2310,9.102982,22.090712,1.244727e-02,5.1292,0,,2.869288e-01,6.739125e-01,7.597396e-01,8.040027e-01,8.176570e-01,8.277643e-01,8.106406e-01,7.965368e-01,7.089216e-01,7.026593e-01,6.926608e-01,2.261618e-01
22.3156,2.2316,49.417134,6.575951,2.367386e-03,17.7905,0,,4.077196e+00,4.122142e+00,4.682009e+00,4.993306e+00,5.050262e+00,5.055868e+00,2.208039e+00,2.000958e+00,4.457851e-01,3.838299e-01,3.334170e-01,2.536649e-02
22.3400,2.2340,75.431201,4.232476,8.129556e-04,14.4885,0,,5.457961e+00,6.583695e+00,5.957371e+00,5.256929e+00,4.935664e+00,4.640661e+00,1.107096e+00,9.465242e-01,1.046525e-01,8.674902e-02,7.309045e-02,4.542929e-03
22.3404,2.2340,37.275937,9.151275,3.978430e-03,16.2054,0,,2.790881e+00,2.508995e+00,2.437315e+00,2.531019e+00,2.617451e+00,2.713418e+00,2.276014e+00,2.096463e+00,6.242305e-01,5.537609e-01,4.940553e-01,4.897813e-02
22.3428,2.2343,13.894955,15.874011,6.719248e-03,5.8815,0,,9.128857e-01,1.196946e+00,1.215336e+00,1.217960e+00,1.216647e+00,1.214263e+00,1.020277e+00,1.018555e+00,7.991821e-01,7.438183e-01,6.920233e-01,1.119832e-01
22.3491,2.2349,75.431201,3.041385,2.627810e-04,6.5174,0,,5.718728e+00,5.033140e+00,4.146819e+00,3.408032e+00,3.099417e+00,2.826478e+00,3.265658e-01,2.646401e-01,2.129170e-02,1.751127e-02,1.464477e-02,8.959180e-04
22.3499,2.2350,15.998587,34.322093,5.149925e-02,24.0054,0,,4.904043e-01,5.882546e-01,5.916764e-01,5.915453e-01,5.910237e-01,5.903367e-01,5.212417e-01,5.128154e-01,7.209741e-01,7.082484e-01,6.905983e-01,2.817476e-01
22.3556,2.2356,32.374575,9.151275,3.549406e-03,12.5568,0,,2.750688e+00,2.537934e+00,2.413636e+00,2.375770e+00,2.394826e+00,2.433580e+00,2.326291e+00,2.157452e+00,6.151577e-01,5.422474e-01,4.810061e-01,4.519820e-02
22.3930,2.2393,21.209509,7.341750,1.837290e-03,5.3077,0,,3.405394e+00,3.310906e+00,3.183959e+00,3.052865e+00,2.994976e+00,2.945621e+00,2.431897e+00,2.269084e+00,5.145453e-01,4.411608e-01,3.818364e-01,2.924630e-02
22.4475,2.2447,9.102982,42.781479,1.145871e-01,24.3817,0,,3.315962e-01,5.920231e-01,6.390507e-01,6.596050e-01,6.650835e-01,6.687594e-01,6.586428e-01,6.534322e-01,6.532336e-01,6.877302e-01,7.205403e-01,5.705319e-01
22.4828,2.2483,86.851137,0.418729,7.093093e-06,1.4712,0,,4.570438e+00,8.040538e-01,4.545094e-01,2.908261e-01,2.400824e-01,2.012129e-01,1.080168e-02,8.557410e-03,6.484065e-04,5.361862e-04,4.502322e-04,1.247361e-05
22.5128,2.2513,12.067926,42.781479,1.058036e-01,29.8454,0,,3.870962e-01,5.489188e-01,5.635541e-01,5.679590e-01,5.687620e-01,5.691197e-01,5.396344e-01,5.318430e-01,6.670459e-01,6.923560e-01,7.097007e-01,3.989448e-01
22.5307,2.2531,7.906043,38.319054,7.496345e-02,15.4666,0,,2.518935e-01,5.617040e-01,6.439195e-01,6.879684e-01,7.015791e-01,7.115902e-01,7.275105e-01,7.228459e-01,6.601378e-01,6.820224e-01,7.062590e-01,6.103284e-01
22.5419,2.2542,28.117687,19.786487,2.029578e-02,28.8414,0,,1.121018e+00,1.103654e+00,1.085544e+00,1.062943e+00,1.050199e+00,1.036758e+00,1.402583e+00,1.419007e+00,7.485954e-01,7.024798e-01,6.627549e-01,1.989144e-01
22.5521,2.2552,100.000000,0.216216,3.739522e-06,1.7295,0,,4.518626e+00,7.262591e-01,4.033353e-01,2.553684e-01,2.100312e-01,1.757014e-01,9.494225e-03,7.541536e-03,4.590057e-04,3.558949e-04,2.792292e-04,3.994840e-06
22.5559,2.2556,28.117687,15.874011,1.083291e-02,19.1884,0,,1.382329e+00,1.353528e+00,1.323668e+00,1.287383e+00,1.267913e+00,1.248608e+00,1.622526e+00,1.605249e+00,7.440570e-01,6.877610e-01,6.388688e-01,1.292573e-01
22.5601,2.2560,12.067926,38.319054,6.878733e-02,21.6634,0,,3.732876e-01,5.650877e-01,5.847134e-01,5.912134e-01,5.925572e-01,5.932666e-01,5.598426e-01,5.509988e-01,6.763416e-01,6.959871e-01,7.080279e-01,3.745788e-01
22.5912,2.2591,12.067926,3.790997,4.342894e-04,1.3825,0,,4.991466e+00,5.183786e+00,4.975664e+00,4.721369e+00,4.591393e+00,4.464297e+00,1.949549e+00,1.718797e+00,2.262776e-01,1.892037e-01,1.604514e-01,1.072110e-02
22.6357,2.2636,42.919343,5.890030,1.599260e-03,11.6535,0,,4.535583e+00,4.209866e+00,4.592000e+00,4.883020e+00,4.956992e+00,4.986819e+00,2.177935e+00,1.940642e+00,3.317345e-01,2.808040e-01,2.404547e-01,1.657950e-02
22.6469,2.2647,6.866488,47.763573,2.031340e-01,29.2025,0,,3.204800e-01,6.160555e-01,6.972339e-01,7.416516e-01,7.554515e-01,7.655841e-01,7.855326e-01,7.824983e-01,6.844367e-01,6.943158e-01,7.133571e-01,8.636223e-01
22.6546,2.2655,10.481131,30.742045,3.231927e-02,11.0189,0,,3.142223e-01,6.068380e-01,6.554136e-01,6.766341e-01,6.823895e-01,6.863031e-01,6.592553e-01,6.493872e-01,6.861505e-01,6.999071e-01,7.079183e-01,3.493338e-01
22.6720,2.2672,18.420700,3.395568,3.188125e-04,1.7295,0,,5.727290e+00,5.097519e+00,4.668310e+00,4.325490e+00,4.182233e+00,4.052046e+00,1.209147e+00,1.021008e+00,1.039808e-01,8.629840e-02,7.277776e-02,4.599348e-03
22.6824,2.2682,12.067926,19.786487,1.019870e-02,6.2203,0,,5.511388e-01,8.875829e-01,9.254573e-01,9.397219e-01,9.429454e-01,9.446853e-01,8.310975e-01,8.143770e-01,7.705286e-01,7.409709e-01,7.095331e-01,1.646707e-01
22.6984,2.2698,24.420531,9.151275,3.017636e-03,8.0527,0,,2.674178e+00,2.584434e+00,2.490218e+00,2.393147e+00,2.351427e+00,2.317700e+00,2.298876e+00,2.179328e+00,6.327249e-01,5.540382e-01,4.884976e-01,4.366108e-02
22.7085,2.2708,86.851137,4.232476,8.274512e-04,16.9794,0,,5.673244e+00,6.266646e+00,5.445915e+00,4.707284e+00,4.394072e+00,4.115723e+00,9.907379e-01,8.479636e-01,9.390156e-02,7.787441e-02,6.560383e-02,4.069839e-03
22.7150,2.2715,7.906043,27.535422,2.312661e-02,6.6402,0,,1.987813e-01,5.387521e-01,6.404673e-01,6.995186e-01,7.190286e-01,7.340285e-01,7.694064e-01,7.620684e-01,6.747488e-01,6.832196e-01,6.905255e-01,3.738492e-01
22.7300,2.2730,13.894955,30.742045,3.369106e-02,15.2279,0,,4.490810e-01,6.295269e-01,6.431130e-01,6.468255e-01,6.473002e-01,6.473038e-01,5.831464e-01,5.714156e-01,7.212357e-01,7.159376e-01,7.049078e-01,2.794735e-01
22.7383,2.2738,100.000000,0.467492,8.577720e-06,1.8348,0,,4.624675e+00,8.183342e-01,4.633231e-01,2.957140e-01,2.440429e-01,2.046971e-01,1.098439e-02,8.695816e-03,6.609697e-04,5.463127e-04,4.589147e-04,1.211191e-05
22.8043,2.2804,6.866488,10.216981,2.541634e-03,1.7081,0,,5.630252e-01,1.308891e+00,1.475852e+00,1.566576e+00,1.595693e+00,1.617661e+00,1.474420e+00,1.425793e+00,7.902277e-01,7.267562e-01,6.681444e-01,8.415203e-02
22.8126,2.2813,42.919343,3.790997,4.644685e-04,5.2584,0,,5.683583e+00,5.253438e+00,5.208873e+00,4.960519e+00,4.789085e+00,4.601924e+00,9.694596e-01,8.076089e-01,7.646233e-02,6.325190e-02,5.314834e-02,3.262784e-03
22.8326,2.2833,65.512856,6.575951,3.005110e-03,29.9384,0,,3.869844e+00,5.338297e+00,5.660342e+00,5.505635e+00,5.341942e+00,5.153493e+00,2.032638e+00,1.864804e+00,4.842500e-01,4.223620e-01,3.708660e-01,3.070585e-02
22.8502,2.2850,5.963623,12.735167,3.647703e-03,1.7081,0,,2.463045e-01,7.623624e-01,9.317767e-01,1.039548e+00,1.077966e+00,1.108973e+00,1.184520e+00,1.160341e+00,7.465039e-01,7.075881e-01,6.696900e-01,1.193075e-01
22.8517,2.2852,100.000000,0.650575,1.266379e-05,1.9466,0,,4.698258e+00,9.024885e-01,5.169324e-01,3.329555e-01,2.757374e-01,2.315462e-01,1.259486e-02,9.943459e-03,7.477494e-04,6.160909e-04,5.173023e-04,1.874857e-05
22.8560,2.2856,37.275937,6.575951,1.943869e-03,11.0189,0,,4.142405e+00,3.652772e+00,3.750232e+00,3.998159e+00,4.116151e+00,4.213957e+00,2.405160e+00,2.166271e+00,4.243918e-01,3.624524e-01,3.126369e-01,2.287338e-02
22.8887,2.2889,56.898660,1.753341,5.998334e-05,1.9466,0,,5.415925e+00,2.788758e+00,1.934427e+00,1.393115e+00,1.198801e+00,1.040425e+00,7.234019e-02,5.773788e-02,4.313256e-03,3.535300e-03,2.957469e-03,1.837820e-04
22.9073,2.2907,32.374575,15.874011,1.276194e-02,26.0276,0,,1.428632e+00,1.379345e+00,1.335679e+00,1.286747e+00,1.264440e+00,1.246669e+00,1.732768e+00,1.671684e+00,7.320554e-01,6.816889e-01,6.374200e-01,1.449301e-01
22.9097,2.2910,18.420700,27.535422,3.042933e-02,20.3567,0,,6.610826e-01,7.260728e-01,7.256282e-01,7.230224e-01,7.213248e-01,7.194258e-01,6.308456e-01,6.480359e-01,7.727152e-01,7.362579e-01,7.005785e-01,2.394927e-01
22.9298,2.2930,65.512856,1.010791,2.067680e-05,1.3401,0,,4.902918e+00,1.338152e+00,8.051657e-01,5.333383e-01,4.457266e-01,3.778422e-01,2.220935e-02,1.762659e-02,1.293475e-03,1.062803e-03,8.895722e-04,5.536032e-05
22.9736,2.2974,18.420700,10.216981,3.333992e-03,6.0110,0,,2.174745e+00,2.248803e+00,2.215607e+00,2.169996e+00,2.144122e+00,2.116967e+00,1.946167e+00,1.916718e+00,7.309606e-01,6.469229e-01,5.756860e-01,5.629959e-02
